Sequence_ID,Frame,Pose,L_Shoulder_Angle,R_Shoulder_Angle,L_Elbow_Angle,R_Elbow_Angle,L_Hip_Angle,R_Hip_Angle,L_Knee_Angle,R_Knee_Angle
0985,33,Front/Back,139.74,138.24,160.09,123.71,139.74,138.24,180.0,139.37
0985,34,Front/Back,145.29,144.72,160.09,130.39,145.29,144.72,180.0,140.81
0985,35,Front/Back,152.57,180.0,180.0,130.3,152.57,175.6,180.0,145.57
0985,36,Front/Back,157.72,180.0,169.22,137.53,157.72,166.89,180.0,141.08
0985,37,Front/Back,156.04,180.0,155.85,137.06,156.04,180.0,180.0,143.92
0985,38,Front/Back,180.0,180.0,159.41,143.94,144.92,180.0,144.92,143.92
0985,39,Front/Back,180.0,166.51,154.61,141.58,150.77,173.02,150.77,148.41
0985,40,Front/Back,180.0,135.04,150.25,136.33,146.77,151.61,146.77,146.67
0985,41,Front/Back,180.0,105.81,132.99,116.86,146.77,142.2,127.64,145.13
0985,42,Front/Back,141.34,139.72,128.17,134.11,141.34,139.72,150.59,136.78
0985,43,Front/Back,140.21,140.84,130.53,136.31,140.21,140.84,150.8,135.53
0985,44,Front/Back,137.86,139.64,146.8,136.31,137.86,139.64,138.11,133.2
0986,1,Front/Back,139.42,130.22,132.63,110.13,171.7,156.46,138.5,132.94
0986,2,Front/Back,150.92,155.43,134.19,116.92,168.76,168.42,128.85,125.21
0986,3,Front/Back,154.43,153.92,133.88,120.27,163.48,163.27,127.07,122.49
0986,4,Front/Back,168.09,132.12,163.34,118.61,159.49,144.91,126.62,122.87
0986,5,Front/Back,180.0,159.87,180.0,140.23,156.14,156.23,127.74,122.52
0986,6,Front/Back,180.0,169.03,180.0,161.75,153.18,146.19,128.08,126.87
0986,7,Front/Back,180.0,180.0,180.0,180.0,155.87,156.23,133.19,127.59
0986,8,Front/Back,171.67,140.69,163.13,152.58,162.87,147.57,140.62,130.82
0986,9,Front/Back,171.67,142.25,158.92,153.92,162.87,151.55,145.45,134.59
0986,10,Front/Back,173.94,139.71,164.68,153.92,179.99,153.94,166.26,153.95
0986,11,Front/Back,179.98,179.98,179.98,179.98,179.98,179.98,179.98,179.98
0986,12,Front/Back,171.66,141.22,153.71,132.49,179.99,165.77,140.26,147.89
0986,13,Front/Back,163.7,145.25,130.22,126.16,179.99,168.1,138.12,143.25
0986,14,Front/Back,163.71,143.79,127.02,115.63,180.0,159.81,133.87,127.17
0986,15,Front/Back,163.1,176.77,145.11,130.16,163.1,164.93,131.71,123.25
0986,16,Front/Back,138.56,180.0,126.94,124.18,161.14,168.22,128.62,119.71
0986,17,Front/Back,130.94,171.29,130.79,127.72,163.1,171.28,131.02,133.86
0986,18,Front/Back,135.74,143.76,150.71,115.92,165.03,168.32,133.18,136.25
0986,19,Front/Back,133.68,131.45,150.58,115.82,163.1,161.87,142.55,140.29
0986,20,Front/Back,131.92,145.85,150.53,134.23,161.39,165.98,145.03,151.36
0986,21,Front/Back,148.43,135.83,153.67,136.14,163.52,158.37,138.07,155.26
0986,22,Front/Back,143.35,132.31,153.72,134.29,169.63,158.37,153.02,157.44
0986,23,Front/Back,151.54,129.2,161.91,137.61,169.63,158.38,156.92,157.45
0986,24,Front/Back,154.17,129.2,167.45,144.65,166.72,158.38,160.02,162.58
0986,25,Front/Back,154.17,126.26,167.45,148.0,166.72,158.26,162.58,162.58
0986,26,Front/Back,151.78,123.34,167.45,146.67,164.33,156.67,170.3,152.9
0986,27,Front/Back,136.81,122.04,154.87,126.06,161.94,155.37,158.74,147.66
0986,28,Front/Back,125.34,123.46,148.73,122.74,156.61,154.15,149.88,143.26
0986,29,Front/Back,122.46,120.92,151.64,113.5,150.82,152.87,144.41,139.22
0986,30,Front/Back,156.01,124.02,168.09,109.45,156.01,151.65,138.5,134.51
0986,31,Front/Back,156.19,153.75,161.67,123.43,156.19,153.75,126.08,131.47
0986,32,Front/Back,170.77,125.15,163.9,100.8,170.77,159.74,129.63,134.74
0986,33,Front/Back,161.94,112.73,167.45,103.36,161.94,150.86,133.51,135.74
0986,34,Front/Back,180.0,121.0,167.45,115.33,180.0,152.99,136.6,157.91
0986,35,Front/Back,164.94,143.5,168.95,139.45,175.99,159.85,139.95,160.36
0986,36,Front/Back,164.94,165.45,149.27,162.36,175.99,141.78,145.03,142.44
0986,37,Front/Back,159.59,168.32,155.61,162.36,159.59,147.78,151.26,145.25
0986,38,Front/Back,172.96,168.32,180.0,164.8,172.96,151.59,153.37,153.24
0986,39,Front/Back,169.63,132.31,168.41,133.31,169.63,141.66,157.31,163.26
0986,40,Front/Back,167.29,165.77,168.41,161.66,167.29,165.78,159.55,169.97
0986,41,Front/Back,156.52,136.09,148.66,137.63,167.57,148.29,162.05,168.16
0986,42,Front/Back,153.22,129.53,159.11,126.32,165.14,155.61,156.12,169.97
0986,43,Front/Back,164.33,134.62,154.25,124.59,164.33,155.48,150.66,162.84
0986,44,Front/Back,162.26,151.66,147.04,132.67,162.26,156.89,148.31,155.69
0986,45,Front/Back,161.94,156.77,151.61,129.34,161.94,156.77,143.98,152.27
0986,46,Front/Back,141.46,155.37,138.11,127.09,153.38,155.37,140.49,150.46
0987,1,Side,19.29,23.84,144.83,138.32,177.4,175.56,174.91,172.58
0987,2,Side,17.89,20.52,151.7,142.7,176.96,175.56,169.42,170.16
0987,3,Side,20.48,20.52,163.26,152.05,176.96,177.46,173.04,174.97
0987,4,Side,20.48,20.84,166.55,157.21,178.81,174.38,177.61,173.0
0987,5,Side,23.02,17.6,176.6,159.54,178.78,176.35,180.0,178.23
0987,6,Side,23.02,14.72,180.0,161.66,178.78,178.31,177.8,176.96
0987,7,Side,23.52,12.84,176.63,159.15,175.55,176.82,178.21,178.23
0987,8,Side,22.53,12.32,173.42,160.18,175.61,176.82,178.15,178.23
0987,9,Side,20.87,14.25,174.81,162.11,175.59,176.69,178.03,177.81
0987,10,Side,18.87,14.56,175.36,170.08,178.88,176.69,180.0,177.81
0987,11,Side,19.31,13.38,177.66,174.19,177.8,178.45,180.0,176.97
0987,12,Side,17.07,12.95,174.14,168.69,178.92,179.88,175.07,176.74
0987,13,Side,18.94,15.04,171.73,162.53,177.56,178.29,177.14,176.8
0987,14,Side,17.8,14.23,168.69,153.59,177.46,173.16,176.99,176.09
0987,15,Side,19.11,12.72,162.81,146.15,177.4,176.81,176.82,176.65
0987,16,Side,18.62,11.78,153.93,137.7,174.45,179.83,178.29,178.14
0987,17,Side,19.15,13.84,158.2,142.77,172.9,179.96,176.99,178.68
0987,18,Side,18.43,13.84,162.06,142.77,172.92,179.96,176.82,178.68
0987,19,Side,18.97,13.71,166.77,156.16,172.73,179.61,176.63,178.42
0987,20,Side,18.97,14.92,166.77,166.59,172.63,179.61,176.53,176.26
0987,21,Side,18.19,14.92,169.08,168.75,173.88,179.61,176.42,176.26
0987,22,Side,20.29,14.92,174.12,166.14,173.88,179.61,176.42,176.05
0987,23,Side,16.86,14.48,167.08,165.7,171.54,178.82,176.31,172.87
0987,24,Side,16.45,16.75,168.49,166.54,171.54,178.02,176.31,178.35
0987,25,Side,16.86,16.17,170.29,165.96,171.54,179.22,176.31,177.75
0987,26,Side,15.75,16.17,167.08,163.55,174.56,177.18,178.61,172.04
0987,27,Side,16.18,17.01,169.33,162.78,176.35,177.64,176.99,173.15
0987,28,Side,17.51,16.09,168.5,158.88,177.56,179.16,180.0,179.57
0987,29,Side,18.65,14.69,171.49,151.52,177.61,178.8,180.0,178.96
0987,30,Side,23.23,13.55,179.67,160.28,179.02,177.69,175.82,179.2
0987,31,Side,21.43,13.97,178.18,156.87,178.9,177.56,175.73,178.09
0987,32,Side,18.65,13.55,170.74,139.12,176.73,179.87,177.88,175.54
0987,33,Side,18.65,13.42,173.23,141.84,176.73,179.46,175.15,170.58
0987,34,Side,15.45,14.58,165.74,149.8,173.31,176.03,172.87,172.92
0987,35,Side,13.43,14.48,165.7,152.22,176.77,175.08,175.6,169.7
0987,36,Side,12.2,14.38,160.81,157.48,179.95,174.51,177.71,173.79
0987,37,Side,16.26,12.74,176.28,149.14,177.88,174.01,177.88,174.46
0987,38,Side,16.26,12.83,176.28,151.56,177.88,174.94,177.88,175.51
0987,39,Side,17.74,14.03,176.29,153.73,178.32,179.02,175.14,176.14
0987,40,Side,18.35,15.46,176.93,158.15,175.39,178.23,173.27,176.39
0987,41,Side,20.31,15.16,173.9,157.76,173.74,178.76,171.38,176.7
0987,42,Side,20.31,18.65,173.9,161.14,175.41,173.97,173.27,176.77
0987,43,Side,18.64,17.23,177.93,159.28,172.96,177.24,173.35,178.14
0987,44,Side,19.22,17.23,178.54,157.85,172.85,175.93,170.41,178.5
0987,45,Side,19.29,17.06,170.99,160.85,171.64,176.22,170.6,178.62
0987,46,Side,19.29,11.26,168.06,145.03,173.42,169.23,175.49,166.11
0987,47,Side,16.42,14.86,152.05,147.63,175.77,176.51,172.96,178.98
0987,48,Side,20.54,14.86,163.26,139.71,178.75,176.38,167.74,173.7
0987,49,Side,18.43,16.21,167.47,133.56,180.0,179.37,174.81,174.29
0988,1,Side,18.77,11.49,141.19,124.42,178.27,179.8,162.57,179.93
0988,2,Side,18.02,12.74,144.53,130.49,179.83,175.28,165.46,169.39
0988,3,Side,19.81,11.3,148.74,134.64,179.37,177.32,165.85,171.03
0988,4,Side,19.69,12.1,153.97,144.46,178.04,176.26,169.98,170.15
0988,5,Side,19.58,12.17,157.2,151.45,178.05,179.27,170.07,172.87
0988,6,Side,20.75,12.76,161.8,159.27,177.03,179.13,172.75,170.54
0988,7,Side,22.83,12.74,163.51,155.02,177.11,179.77,172.67,174.13
0988,8,Side,23.43,13.07,160.16,151.39,177.0,179.79,172.67,174.13
0988,9,Side,24.17,14.21,158.04,149.87,176.69,179.84,172.75,173.92
0988,10,Side,27.25,14.57,166.54,145.49,176.64,179.1,172.75,172.87
0988,11,Side,28.82,12.77,169.06,138.31,174.47,178.24,179.69,172.69
0988,12,Side,26.62,13.1,164.74,138.61,173.51,178.21,178.9,168.69
0988,13,Side,25.35,11.31,162.34,138.18,173.63,178.18,178.9,168.58
0988,14,Side,21.93,11.31,158.01,137.15,176.69,176.19,177.09,173.1
0988,15,Side,24.55,11.31,164.15,143.13,176.8,176.12,175.58,172.29
0988,16,Side,18.25,11.31,154.29,146.31,177.16,176.12,173.09,171.99
0988,17,Side,24.55,11.68,162.41,146.26,177.58,174.11,173.04,174.67
0988,18,Side,21.93,11.7,153.43,146.26,177.41,174.05,173.0,175.24
0988,19,Side,24.68,11.72,155.37,143.09,177.47,173.98,175.35,177.07
0988,20,Side,25.94,14.42,155.14,150.42,177.37,173.89,175.35,176.97
0988,21,Side,25.85,15.5,155.14,157.84,177.47,173.89,176.82,178.47
0988,22,Side,25.79,15.48,151.97,152.9,177.37,173.87,175.31,175.86
0988,23,Side,25.35,14.47,147.73,146.29,178.41,174.9,172.67,175.41
0988,24,Side,24.58,14.93,151.29,141.32,177.58,174.81,172.67,176.45
0988,25,Side,24.69,14.93,145.8,137.21,178.62,174.9,169.98,175.89
0988,26,Side,22.51,17.33,142.23,129.69,178.86,173.8,168.35,175.64
0988,27,Side,24.58,14.61,149.56,133.64,179.8,175.85,168.78,177.5
0988,28,Side,26.09,12.71,156.08,140.35,179.69,175.92,169.02,177.8
0988,29,Side,25.88,11.17,158.84,139.76,179.9,176.91,170.57,177.8
0988,30,Side,27.26,10.82,164.46,146.48,177.67,176.84,177.62,178.15
0988,31,Side,28.05,13.83,166.71,151.38,175.84,179.78,179.59,176.35
0988,32,Side,27.5,12.59,167.2,147.97,175.84,176.03,178.72,177.8
0988,33,Side,24.46,13.24,157.89,143.84,177.22,175.16,175.76,177.54
0988,34,Side,27.39,12.28,158.56,136.85,177.14,176.21,174.2,177.07
0988,35,Side,24.46,9.35,145.74,133.9,176.11,176.3,176.88,176.78
0988,36,Side,23.19,12.62,141.72,132.6,179.07,177.24,177.1,174.02
0988,37,Side,23.21,12.62,125.67,117.58,179.39,179.05,175.16,168.31
0989,1,Front/Back,101.36,141.75,124.23,141.41,137.97,141.75,129.65,135.42
0989,2,Front/Back,95.33,156.95,107.59,139.52,136.68,156.95,129.65,138.93
0989,3,Front/Back,94.43,156.95,125.15,133.0,137.97,156.95,138.18,140.88
0989,4,Front/Back,104.89,154.85,132.71,138.15,140.87,154.85,138.18,147.83
0989,5,Front/Back,111.95,154.83,149.69,134.49,142.25,154.85,141.97,153.3
0989,6,Front/Back,137.57,134.08,117.53,138.37,165.59,144.15,148.36,150.13
0989,7,Front/Back,156.37,132.24,156.19,138.82,169.82,161.01,150.91,149.98
0989,8,Front/Back,179.98,138.99,169.63,154.28,167.29,164.69,155.8,152.37
0989,9,Front/Back,179.98,152.27,169.63,163.43,179.99,168.82,168.5,155.48
0989,10,Front/Back,179.98,179.98,179.97,179.97,179.98,179.98,179.98,179.98
0989,11,Front/Back,150.76,180.0,124.8,138.65,169.82,180.0,180.0,155.22
0989,12,Front/Back,138.2,179.98,117.67,134.34,162.65,179.99,163.48,144.92
0989,13,Front/Back,129.37,152.27,112.57,119.87,157.39,168.82,153.52,142.69
0989,14,Front/Back,112.71,164.15,103.31,131.04,153.36,164.17,138.1,147.34
0989,15,Front/Back,101.01,160.21,93.71,124.78,147.88,160.2,131.25,147.33
0989,16,Front/Back,89.17,157.54,100.77,124.78,139.69,144.57,128.08,125.82
0989,17,Front/Back,105.1,155.62,103.78,129.17,142.73,152.34,136.28,137.38
0989,18,Front/Back,109.82,160.58,96.41,132.78,147.44,157.3,136.28,139.42
0989,19,Front/Back,117.82,180.0,112.61,137.29,152.87,175.85,138.07,140.66
0989,20,Front/Back,123.59,180.0,106.14,140.83,159.57,180.0,138.07,136.79
0989,21,Front/Back,136.57,180.0,111.45,142.52,169.82,180.0,138.07,138.67
0989,22,Front/Back,126.67,180.0,120.2,141.63,162.65,180.0,141.89,142.69
0989,23,Front/Back,130.0,180.0,123.35,138.65,165.98,153.48,141.97,147.27
0989,24,Front/Back,132.73,180.0,122.93,141.05,165.98,142.42,148.36,142.42
0989,25,Front/Back,135.68,180.0,125.88,145.52,141.51,144.89,143.44,144.89
0989,26,Front/Back,138.53,180.0,129.12,145.52,150.79,147.53,148.3,147.53
0989,27,Front/Back,118.92,180.0,113.62,132.42,145.53,156.98,136.31,143.4
0989,28,Front/Back,107.7,180.0,106.42,128.95,153.1,180.0,141.89,140.63
0989,29,Front/Back,125.75,152.74,115.23,125.99,159.86,152.74,140.04,129.94
0989,30,Front/Back,116.01,153.12,97.62,129.54,154.54,153.12,139.96,131.75
0989,31,Front/Back,107.0,149.09,93.85,123.55,152.39,149.09,132.97,138.78
0989,32,Front/Back,109.3,166.06,91.34,120.37,152.52,166.06,136.52,142.69
0989,33,Front/Back,90.17,179.99,97.71,120.61,147.02,175.84,138.31,138.63
0989,34,Front/Back,110.55,150.83,100.32,128.15,156.73,150.83,140.17,140.74
0989,35,Front/Back,109.81,145.79,121.68,134.93,154.32,145.79,142.1,144.83
0989,36,Front/Back,121.71,147.78,128.57,138.65,159.33,147.78,141.97,158.07
0989,37,Front/Back,117.98,152.4,138.65,145.52,159.33,152.4,150.64,166.42
0989,38,Front/Back,123.91,180.0,138.65,145.52,165.27,150.37,143.91,128.48
0989,39,Front/Back,127.31,180.0,138.86,154.01,160.96,150.37,155.01,132.17
0989,40,Front/Back,136.53,180.0,106.13,161.59,169.38,144.89,159.32,126.69
0989,41,Front/Back,157.84,180.0,116.37,180.0,175.69,166.61,158.79,131.69
0989,42,Front/Back,132.74,170.08,114.23,151.66,150.79,176.72,144.64,139.65
0989,43,Front/Back,126.04,180.0,105.97,150.96,142.45,153.53,136.01,125.59
0989,44,Front/Back,128.62,180.0,95.63,129.17,143.27,153.53,130.56,123.0
0989,45,Front/Back,107.18,180.0,85.64,124.71,128.89,153.53,123.88,120.59
0989,46,Front/Back,109.76,163.73,97.19,123.24,155.16,159.33,136.28,145.2
0990,1,Front/Back,113.71,100.12,129.86,139.05,140.71,141.07,144.06,135.38
0990,2,Front/Back,108.46,100.59,141.42,130.4,138.63,139.09,142.03,138.74
0990,3,Front/Back,114.85,102.37,135.2,142.26,144.21,140.11,150.85,137.3
0990,4,Front/Back,113.48,105.12,141.78,143.97,140.73,141.15,163.41,142.37
0990,5,Front/Back,131.15,108.68,143.26,147.68,145.17,141.0,180.0,148.37
0990,6,Front/Back,112.12,103.81,150.34,144.87,141.78,138.94,180.0,155.66
0990,7,Front/Back,113.72,105.63,154.06,146.69,139.66,138.94,180.0,160.5
0990,8,Front/Back,110.14,105.62,151.51,147.68,138.63,137.94,180.0,169.29
0990,9,Front/Back,105.7,107.57,148.08,149.63,137.63,137.94,180.0,180.0
0990,10,Front/Back,105.59,106.59,145.93,149.63,139.66,136.96,180.0,180.0
0990,11,Front/Back,100.96,116.82,141.28,143.15,139.68,153.68,180.0,180.0
0990,12,Front/Back,91.64,95.12,135.0,139.05,136.64,136.07,168.42,177.09
0990,13,Front/Back,90.03,91.2,133.39,136.08,136.64,135.12,156.23,152.29
0990,14,Front/Back,90.81,93.24,135.15,139.05,135.66,134.19,153.36,138.74
0990,15,Front/Back,90.81,102.53,135.15,143.34,135.66,139.19,150.73,130.77
0990,16,Front/Back,92.8,98.01,119.16,139.92,135.66,138.09,141.95,122.49
0990,17,Front/Back,113.48,97.24,124.62,138.23,140.73,139.01,143.98,135.21
0990,18,Front/Back,106.76,90.52,120.78,135.52,139.78,135.0,144.06,138.42
0990,19,Front/Back,94.54,90.66,135.85,134.66,138.7,136.0,148.44,141.85
0990,20,Front/Back,116.74,94.5,150.37,137.54,146.36,136.96,150.85,141.85
0990,21,Front/Back,122.02,99.3,154.4,136.08,147.62,143.22,151.01,140.17
0990,22,Front/Back,121.94,87.85,155.58,129.66,146.36,138.19,159.58,140.27
0990,23,Front/Back,118.05,103.76,152.85,131.0,145.19,137.52,168.42,130.5
0990,24,Front/Back,114.41,104.95,150.37,133.79,144.03,151.15,179.99,149.84
0990,25,Front/Back,128.79,105.07,150.37,135.24,158.42,149.83,180.0,157.24
0990,26,Front/Back,105.59,115.43,134.97,141.59,139.65,153.84,180.0,164.11
0990,27,Front/Back,111.18,104.91,122.35,135.24,149.18,149.66,179.99,154.56
0990,28,Front/Back,120.89,106.24,116.67,135.24,150.52,150.99,159.42,147.74
0990,29,Front/Back,123.37,115.87,114.47,144.87,150.52,150.99,150.76,143.84
0990,30,Front/Back,156.02,119.07,136.84,132.47,162.24,152.38,143.98,138.59
0990,31,Front/Back,128.29,106.96,160.71,122.04,147.59,142.06,141.95,137.11
0990,32,Front/Back,126.23,108.56,158.64,147.68,147.59,140.88,138.24,132.49
0990,33,Front/Back,102.01,97.7,141.28,140.83,140.73,136.87,133.01,128.2
0990,34,Front/Back,98.34,90.46,137.61,136.42,140.73,134.03,146.1,140.62
0990,35,Front/Back,93.87,92.8,134.21,137.84,139.66,134.96,143.95,121.77
0990,36,Front/Back,107.79,107.49,123.02,148.61,140.71,138.88,128.13,120.77
0990,37,Front/Back,108.86,94.75,136.11,140.62,141.78,134.12,134.7,131.03
0990,38,Front/Back,118.41,99.97,138.47,143.97,144.01,136.0,144.06,138.74
0990,39,Front/Back,121.35,102.72,157.34,145.76,144.01,136.96,153.46,147.9
0990,40,Front/Back,132.38,125.04,164.78,149.66,147.6,155.36,163.41,157.44
0990,41,Front/Back,132.38,136.46,164.78,155.56,147.6,139.29,180.0,142.86
0990,42,Front/Back,171.23,147.93,180.0,162.78,160.68,149.91,169.45,164.76
0990,43,Front/Back,179.98,127.48,179.99,146.53,169.44,126.75,169.45,149.92
0990,44,Front/Back,179.98,179.98,179.97,179.97,179.98,179.98,179.97,179.97
0990,45,Front/Back,158.2,159.32,158.21,136.29,179.99,170.91,180.0,152.52
0990,46,Front/Back,150.2,158.67,156.87,151.33,150.2,167.4,180.0,145.9
0990,47,Front/Back,113.43,164.9,122.96,140.21,155.03,176.49,159.46,138.93
0990,48,Front/Back,110.88,121.9,118.69,146.69,153.36,155.21,148.33,132.68
0990,49,Front/Back,104.23,111.76,129.52,138.23,149.09,153.53,139.99,128.39
0990,50,Front/Back,92.44,111.88,117.29,139.8,134.72,142.09,134.6,123.19
0991,1,Front/Back,180.0,151.63,180.0,161.06,174.17,154.05,,
0991,2,Front/Back,180.0,164.6,180.0,174.03,167.1,154.05,,
0991,3,Front/Back,180.0,150.1,180.0,159.54,150.49,154.05,,
0991,4,Front/Back,180.0,122.27,180.0,146.13,150.52,156.14,,
0991,5,Front/Back,171.21,140.86,171.21,150.53,148.61,155.93,,
0991,6,Front/Back,180.0,174.03,180.0,174.03,146.41,153.18,,
0991,7,Front/Back,180.0,180.0,180.0,143.4,148.61,150.27,,
0991,8,Front/Back,178.32,180.0,178.32,159.9,148.86,147.8,,
0991,9,Front/Back,174.15,175.62,174.15,180.0,151.22,151.3,,
0991,10,Front/Back,171.05,170.08,171.05,180.0,151.22,145.77,,
0991,11,Front/Back,180.0,166.67,180.0,162.6,154.11,166.67,,
0991,12,Front/Back,180.0,135.92,180.0,155.84,159.41,160.07,,
0991,13,Front/Back,180.0,167.42,180.0,158.41,150.61,150.16,,
0991,14,Front/Back,180.0,158.54,180.0,138.32,150.61,150.51,,
0991,15,Front/Back,180.0,153.41,180.0,135.67,168.35,146.29,,
0991,16,Front/Back,180.0,121.6,180.0,119.06,156.28,134.91,,
0991,17,Front/Back,180.0,128.69,180.0,109.36,150.52,142.21,,
0991,18,Front/Back,180.0,128.81,180.0,117.46,153.03,130.34,,
0991,19,Front/Back,180.0,135.83,180.0,127.11,153.03,123.91,,
0991,20,Front/Back,180.0,137.13,180.0,157.06,146.22,126.06,,
0991,21,Front/Back,132.82,124.85,164.37,161.06,148.46,143.79,,
0991,22,Front/Back,137.93,115.56,168.12,150.6,149.81,144.96,,
0991,23,Front/Back,170.69,123.6,180.0,146.19,144.18,148.92,,
0991,24,Front/Back,179.99,167.03,155.76,155.67,156.27,167.03,,
0991,25,Front/Back,180.0,163.46,180.0,137.96,153.12,140.37,,
0991,26,Front/Back,180.0,110.86,156.54,109.87,175.25,125.86,,
0991,27,Front/Back,180.0,147.36,150.35,131.74,162.78,140.88,,
0991,28,Front/Back,160.42,137.97,180.0,159.54,160.42,158.43,,
0991,29,Front/Back,152.86,132.94,180.0,159.54,152.86,153.4,,
0991,30,Front/Back,156.4,107.72,180.0,144.48,156.4,143.25,,
0991,31,Front/Back,144.14,111.6,180.0,148.99,144.14,142.61,,
0991,32,Front/Back,127.01,109.37,161.46,147.01,145.56,142.36,,
0991,33,Front/Back,131.15,138.24,161.21,139.77,149.93,136.61,,
0991,34,Front/Back,179.99,134.91,162.68,153.82,162.56,136.65,,
0991,35,Front/Back,179.99,171.12,160.19,162.6,163.49,171.12,,
0991,36,Front/Back,179.98,179.98,179.98,179.98,179.98,179.98,,
0991,37,Front/Back,180.0,124.49,180.0,116.71,171.08,135.91,,
0992,1,Front/Back,147.74,180.0,121.65,120.49,142.35,151.77,130.0,105.75
0992,2,Front/Back,180.0,180.0,144.27,121.53,142.1,143.46,123.72,106.84
0992,3,Front/Back,180.0,180.0,141.67,132.52,150.37,141.62,147.09,107.03
0992,4,Front/Back,180.0,180.0,144.27,144.09,148.19,145.39,134.56,113.26
0992,5,Front/Back,180.0,180.0,140.94,145.14,143.95,151.98,125.26,117.39
0992,6,Front/Back,175.75,180.0,175.75,137.06,154.32,160.29,140.94,125.6
0992,7,Front/Back,134.49,159.85,158.6,138.84,155.88,148.23,167.04,147.47
0992,8,Front/Back,129.82,180.0,159.07,140.78,150.75,168.37,180.0,151.23
0992,9,Front/Back,155.87,159.96,179.99,140.49,144.94,148.17,169.06,156.67
0992,10,Front/Back,162.08,163.58,180.0,153.58,162.08,147.18,166.37,152.07
0992,11,Front/Back,162.36,180.0,180.0,157.04,162.36,180.0,161.32,150.34
0992,12,Front/Back,162.36,178.83,180.0,142.9,162.36,178.83,157.19,145.56
0992,13,Front/Back,162.08,180.0,180.0,138.41,162.08,160.11,157.19,123.25
0992,14,Front/Back,180.0,180.0,180.0,129.36,152.17,160.11,148.89,125.43
0992,15,Front/Back,169.19,180.0,145.76,134.72,154.32,160.29,154.32,125.57
0992,16,Front/Back,163.19,171.52,137.11,118.76,151.98,168.37,151.98,131.48
0992,17,Front/Back,180.0,168.9,161.58,118.16,168.37,149.19,156.86,125.57
0992,18,Front/Back,160.06,163.93,146.83,122.48,132.04,138.4,151.98,127.31
0992,19,Front/Back,168.52,180.0,157.41,120.25,130.26,136.6,141.74,112.27
0992,20,Front/Back,180.0,180.0,154.07,126.8,138.26,141.62,138.26,120.59
0992,21,Front/Back,180.0,168.41,180.0,134.29,147.92,138.09,147.92,128.65
0992,22,Front/Back,173.34,164.7,180.0,144.21,157.94,160.53,145.92,130.71
0992,23,Front/Back,167.16,180.0,180.0,155.21,155.81,180.0,155.69,150.18
0992,24,Front/Back,163.19,180.0,159.32,161.9,160.68,163.72,177.48,163.71
0992,25,Front/Back,159.59,180.0,167.37,158.24,157.08,177.49,177.48,177.49
0992,26,Front/Back,179.98,179.98,179.97,179.97,179.98,179.98,179.98,179.98
0992,27,Front/Back,180.0,168.59,180.0,142.9,160.53,166.08,160.53,177.48
0992,28,Front/Back,180.0,180.0,159.86,134.72,164.6,151.77,164.6,151.76
0992,29,Front/Back,180.0,180.0,180.0,140.78,149.68,163.93,149.68,136.67
0992,30,Front/Back,180.0,180.0,179.99,141.36,157.2,160.11,125.39,121.18
0992,31,Front/Back,180.0,158.08,162.19,115.99,154.46,154.32,132.77,115.39
0992,32,Front/Back,173.34,168.59,145.28,125.61,157.56,152.52,138.89,127.07
0992,33,Front/Back,144.67,152.36,138.97,124.56,148.47,132.64,142.77,119.37
0992,34,Front/Back,159.2,149.96,135.54,130.3,159.2,149.96,145.9,133.56
0992,35,Front/Back,140.22,149.41,160.61,136.42,159.59,149.41,145.9,131.83
0992,36,Front/Back,124.54,168.9,150.75,137.06,153.79,168.9,149.04,135.34
0992,37,Front/Back,147.51,180.0,159.74,150.91,167.77,180.0,143.4,133.64
0992,38,Front/Back,165.24,180.0,165.24,166.04,180.0,168.37,145.53,133.93
0992,39,Front/Back,153.93,180.0,166.16,157.04,167.77,176.83,151.07,147.17
0992,40,Front/Back,150.69,151.66,154.86,148.55,164.48,149.21,157.14,169.06
0992,41,Front/Back,180.0,148.47,180.0,138.29,157.04,144.46,157.04,160.53
0992,42,Front/Back,160.62,168.59,160.63,150.58,168.36,152.81,168.37,164.21
0992,43,Front/Back,169.19,180.0,169.19,140.78,180.0,157.41,169.59,136.51
0992,44,Front/Back,180.0,180.0,157.41,140.49,156.92,157.2,139.58,124.91
0992,45,Front/Back,180.0,180.0,180.0,134.29,151.77,151.98,129.59,119.85
0992,46,Front/Back,155.61,180.0,143.84,123.33,149.48,147.71,120.25,113.11
0992,47,Front/Back,159.07,180.0,134.37,126.73,147.41,141.89,105.42,103.4
0993,1,Side,,6.87,13.14,13.14,,171.18,,154.91
0993,2,Side,,7.35,9.95,9.95,,173.0,,156.91
0993,3,Side,,5.36,2.63,2.63,,173.77,,160.24
0993,4,Side,,4.13,3.27,3.27,,176.62,,163.23
0993,5,Side,,2.43,1.59,1.59,,175.92,,161.58
0993,6,Side,,2.35,3.18,3.18,,179.44,,164.44
0993,7,Side,,2.91,22.27,22.27,,176.54,,161.23
0993,8,Side,,2.91,40.27,40.27,,175.54,,160.5
0993,9,Side,,2.28,74.46,74.46,,173.52,,158.45
0993,10,Side,,0.77,82.87,82.87,,171.31,,155.19
0993,11,Side,,2.65,52.99,108.77,,170.17,,154.25
0993,12,Side,,0.87,65.77,125.54,,169.14,,152.18
0993,13,Side,,0.88,68.2,130.6,,168.94,,152.53
0993,14,Side,,0.9,73.3,142.43,,168.95,,152.53
