Sequence_ID,Frame,Pose,L_Shoulder_Angle,R_Shoulder_Angle,L_Elbow_Angle,R_Elbow_Angle,L_Hip_Angle,R_Hip_Angle,L_Knee_Angle,R_Knee_Angle
1695,71,Left/Right,54.03,,,,80.94,,97.25,
1695,72,Left/Right,53.63,,,,77.05,,92.0,
1695,73,Left/Right,51.94,,,,79.73,,93.03,
1695,74,Left/Right,55.2,,,,84.91,,98.9,
1695,75,Left/Right,52.68,,,,81.87,,93.34,
1695,76,Left/Right,54.28,,,,88.06,,100.59,
1695,77,Left/Right,52.15,,,,86.82,,95.83,
1695,78,Left/Right,52.5,,,,89.46,,97.6,
1695,79,Left/Right,52.24,,,,91.64,,98.68,
1695,80,Left/Right,52.19,,,,92.57,,101.34,
1695,81,Left/Right,52.59,,,,94.14,,103.62,
1695,82,Left/Right,53.86,,,,94.18,,105.5,
1695,83,Left/Right,51.01,,,,100.33,,107.37,
1695,84,Left/Right,52.35,,,,103.81,,112.61,
1695,85,Left/Right,51.18,,,,107.0,,114.93,
1695,86,Left/Right,51.14,,,,110.1,,116.47,
1695,87,Left/Right,51.0,,,,112.3,,117.11,
1695,88,Left/Right,54.11,,,,111.53,,120.3,
1695,89,Left/Right,51.19,,,,118.37,,122.52,
1695,90,Left/Right,54.14,,,,119.41,,125.48,
1695,91,Left/Right,53.58,,,,125.63,,130.97,
1695,92,Left/Right,54.7,,,,128.46,,134.07,
1695,93,Left/Right,53.74,,,,134.09,,136.51,
1695,94,Left/Right,36.48,,,,119.01,,140.26,
1695,95,Left/Right,23.88,,,,123.49,,145.5,
1695,96,Left/Right,3.31,,,,125.93,,148.85,
1695,97,Left/Right,4.33,,,,128.24,,151.16,
1695,98,Left/Right,13.61,,,,131.34,,155.78,
1695,99,Left/Right,17.56,,,,136.87,,163.62,
1695,100,Left/Right,22.01,,,,137.63,,164.47,
1695,101,Left/Right,27.56,,,,139.02,,166.62,
1695,102,Left/Right,30.58,,,,139.81,,167.34,
1695,103,Left/Right,47.88,,,,138.28,,163.49,
1695,104,Left/Right,118.98,,,,165.73,,166.98,
1696,1,Left/Right,,,,,154.03,176.77,165.21,172.97
1696,2,Left/Right,,,,,150.76,171.0,163.83,168.64
1696,3,Left/Right,,,,,145.01,165.62,161.69,160.46
1696,4,Left/Right,,,,,142.49,162.51,160.41,155.9
1696,5,Left/Right,,,,,142.03,159.36,161.17,152.58
1696,6,Left/Right,,,,,139.22,153.62,159.05,145.73
1696,7,Left/Right,,,,,137.71,150.84,158.98,141.52
1696,8,Left/Right,,,,,135.79,144.99,157.47,137.17
1696,9,Left/Right,,,,,132.26,142.79,154.5,135.03
1696,10,Left/Right,,,,,127.3,141.35,148.16,133.71
1696,11,Left/Right,,,,,122.58,139.78,140.82,133.06
1696,12,Left/Right,,,,,117.03,135.79,132.53,126.5
1696,13,Left/Right,,,,,111.03,130.75,123.82,118.64
1696,14,Left/Right,,,,,107.5,130.01,117.85,112.58
1696,15,Left/Right,,,,,108.62,126.49,119.48,105.37
1696,16,Left/Right,,,,,104.21,120.07,117.07,96.69
1696,17,Left/Right,,,,,79.34,116.64,52.76,92.32
1696,18,Left/Right,,,,,78.16,114.36,49.69,88.93
1696,19,Left/Right,,,,,75.22,111.07,46.76,89.29
1696,20,Left/Right,,,,,72.03,105.37,42.36,86.11
1696,21,Left/Right,,,,,72.03,107.91,40.43,82.49
1696,22,Left/Right,,,,,73.14,108.16,38.04,78.02
1696,23,Left/Right,,,,,71.4,104.92,35.3,72.81
1696,24,Left/Right,,,,,69.65,103.31,31.76,69.93
1696,25,Left/Right,,,,,64.53,97.0,29.12,68.45
1696,26,Left/Right,,,,,62.66,95.06,26.95,64.63
1696,27,Left/Right,,,,,60.9,93.11,24.47,62.35
1696,28,Left/Right,,,,,60.71,91.92,23.53,61.23
1696,29,Left/Right,,,,,58.11,89.23,21.55,59.1
1696,30,Left/Right,,,,,54.87,83.96,19.66,57.44
1696,31,Left/Right,,,,,52.5,81.55,16.27,58.64
1696,32,Left/Right,,,,,53.25,79.49,17.48,55.01
1696,33,Left/Right,,,,,52.59,73.99,16.62,49.62
1696,34,Left/Right,,,,,52.48,78.03,15.24,52.45
1696,35,Left/Right,,,,,51.13,75.97,14.32,48.61
1696,36,Left/Right,,,,,49.75,74.71,13.44,48.27
1696,37,Left/Right,,,,,48.74,75.32,13.09,49.4
1696,38,Left/Right,,,,,49.57,77.33,13.58,51.3
1696,39,Left/Right,,,,,49.24,77.33,13.6,51.75
1696,40,Left/Right,,,,,49.91,79.43,13.62,52.98
1696,41,Left/Right,,,,,49.88,78.85,14.5,53.76
1696,42,Left/Right,,,,,52.98,83.1,16.31,56.87
1696,43,Left/Right,,,,,55.49,86.28,17.19,59.36
1696,44,Left/Right,,,,,57.66,88.97,19.33,62.19
1696,45,Left/Right,,,,,58.85,92.13,21.03,65.21
1696,46,Left/Right,,,,,59.33,94.17,22.57,68.73
1696,47,Left/Right,,,,,61.01,101.18,26.31,78.8
1696,48,Left/Right,,,,,63.12,102.34,29.55,80.9
1696,49,Left/Right,,,,,63.72,98.98,30.22,75.94
1696,50,Left/Right,,,,,65.32,102.45,35.1,84.74
1696,51,Left/Right,,,,,67.52,103.09,37.55,86.96
1696,52,Left/Right,,,,,68.51,102.98,39.47,88.46
1696,53,Left/Right,,,,,69.76,103.1,39.32,85.08
1696,54,Left/Right,,,,,70.71,107.12,43.01,92.12
1696,55,Left/Right,,,,,70.86,109.23,44.11,94.68
1696,56,Left/Right,,,,,73.15,110.18,44.03,91.71
1696,57,Left/Right,,,,,74.47,110.89,44.48,92.04
1696,58,Left/Right,,,,,75.27,111.68,45.61,93.04
1696,59,Left/Right,,,,,77.7,114.16,48.02,95.35
1696,60,Left/Right,,,,,79.39,117.11,49.78,97.41
1696,61,Left/Right,,,,,81.08,119.42,52.58,101.08
1696,62,Left/Right,,,,,82.77,121.18,55.44,102.83
1696,63,Left/Right,,,,,83.61,123.36,55.07,105.59
1696,64,Left/Right,,,,,115.66,126.09,129.57,108.61
1696,65,Left/Right,,,,,117.15,121.05,130.33,107.98
1696,66,Left/Right,,,,,118.11,124.76,133.6,113.01
1696,67,Left/Right,,,,,118.81,129.13,136.14,118.57
1696,68,Left/Right,,,,,120.33,133.38,139.43,125.35
1696,69,Left/Right,,,,,122.83,137.36,144.51,130.21
1696,70,Left/Right,,,,,125.86,145.98,149.56,137.57
1696,71,Left/Right,,,,,127.13,150.58,153.05,142.26
1696,72,Left/Right,,,,,132.04,154.98,160.03,147.57
1696,73,Left/Right,,,,,137.31,161.51,165.39,162.73
1696,74,Left/Right,,,,,140.91,162.39,170.05,161.07
1696,75,Left/Right,,,,,143.75,167.86,172.79,168.67
1696,76,Left/Right,,,,,146.38,167.15,175.5,167.96
1696,77,Left/Right,,,,,146.31,168.5,174.08,169.35
1696,78,Left/Right,,,,,148.36,169.8,177.15,169.73
1697,1,Left/Right,,69.93,36.38,36.38,,177.95,,178.03
1697,2,Left/Right,,67.89,31.98,31.98,,179.34,,176.48
1697,3,Left/Right,,65.88,35.29,35.29,,177.89,,174.15
1697,4,Left/Right,,66.47,31.47,31.47,,175.75,,171.01
1697,5,Left/Right,,61.64,32.17,32.17,,176.47,,176.11
1697,6,Left/Right,,61.08,31.63,31.63,,179.14,,172.54
1697,7,Left/Right,,63.08,30.39,30.39,,174.44,,169.02
1697,8,Left/Right,,67.95,32.74,32.74,,169.3,,165.45
1697,9,Left/Right,,71.13,31.3,31.3,,155.88,,156.59
1697,10,Left/Right,,73.05,35.29,35.29,,151.02,,152.97
1697,11,Left/Right,,83.64,42.44,42.44,,143.54,,148.12
1697,12,Left/Right,,85.59,37.53,37.53,,138.39,,142.79
1697,13,Left/Right,,81.44,39.7,39.7,,146.11,,145.92
1697,14,Left/Right,,82.68,40.39,40.39,,143.04,,141.02
1697,15,Left/Right,,86.58,38.94,38.94,,125.26,,126.37
1697,16,Left/Right,,88.22,41.25,41.25,,120.01,,121.17
1697,17,Left/Right,,91.43,42.08,42.08,,116.42,,118.31
1697,18,Left/Right,,93.19,42.78,42.78,,109.31,,112.42
1697,19,Left/Right,,95.1,40.89,40.89,,102.38,,107.92
1697,20,Left/Right,,89.09,40.89,40.89,,112.68,,110.68
1697,21,Left/Right,,92.46,44.44,44.44,,106.0,,106.1
1697,22,Left/Right,,87.9,41.3,41.3,,104.3,,102.81
1697,23,Left/Right,,89.58,41.8,41.8,,100.4,,100.23
1697,24,Left/Right,,88.21,44.14,44.14,,98.34,,97.32
1697,25,Left/Right,,90.89,45.03,45.03,,92.79,,92.79
1697,26,Left/Right,,91.84,47.94,47.94,,88.14,,89.14
1697,27,Left/Right,,86.88,38.0,38.0,,86.33,,87.23
1697,28,Left/Right,,88.68,36.7,36.7,,81.66,,83.85
1697,29,Left/Right,,92.23,37.2,37.2,,76.96,,81.48
1697,30,Left/Right,,100.14,42.97,42.97,,73.32,,79.04
1697,31,Left/Right,,102.44,41.57,41.57,,70.35,,75.5
1697,32,Left/Right,,92.4,33.93,33.93,,67.82,,72.63
1697,33,Left/Right,,91.04,32.49,32.49,,66.15,,69.65
1697,34,Left/Right,,93.62,32.3,32.3,,63.23,,67.61
1697,35,Left/Right,,91.33,30.57,30.57,,62.13,,65.77
1697,36,Left/Right,,98.4,36.84,36.84,,49.93,,55.52
1697,37,Left/Right,,98.84,39.62,39.62,,53.31,,58.04
1697,38,Left/Right,,99.07,40.82,40.82,,57.0,,61.53
1697,39,Left/Right,,102.31,43.04,43.04,,58.83,,63.79
1697,40,Left/Right,,97.88,43.32,43.32,,73.28,,72.86
1697,41,Left/Right,,96.96,44.44,44.44,,76.43,,74.12
1697,42,Left/Right,,96.44,42.4,42.4,,81.62,,78.84
1697,43,Left/Right,,95.53,43.14,43.14,,87.3,,83.6
1697,44,Left/Right,,93.87,38.81,38.81,,91.74,,88.04
1697,45,Left/Right,,93.75,38.81,38.81,,95.6,,90.25
1697,46,Left/Right,,93.17,40.68,40.68,,100.94,,95.37
1697,47,Left/Right,,92.03,41.98,41.98,,105.73,,99.21
1697,48,Left/Right,,88.03,39.81,39.81,,110.08,,103.91
1697,49,Left/Right,,86.91,40.68,40.68,,113.62,,107.12
1697,50,Left/Right,,88.57,44.09,44.09,,116.0,,110.91
1697,51,Left/Right,,86.64,42.7,42.7,,119.53,,115.55
1697,52,Left/Right,,84.65,42.7,42.7,,125.94,,120.69
1697,53,Left/Right,,84.43,45.47,45.47,,131.39,,126.17
1697,54,Left/Right,,81.8,45.47,45.47,,138.6,,132.23
1697,55,Left/Right,,79.29,43.25,43.25,,143.77,,138.43
1697,56,Left/Right,,77.41,41.54,41.54,,149.98,,144.83
1697,57,Left/Right,,76.73,43.21,43.21,,154.82,,150.52
1697,58,Left/Right,,67.57,35.68,35.68,,160.21,,155.97
1697,59,Left/Right,,67.07,36.54,36.54,,162.66,,160.03
1697,60,Left/Right,,65.37,36.19,36.19,,165.87,,164.79
1697,61,Left/Right,,64.51,33.18,33.18,,168.83,,169.38
1697,62,Left/Right,,63.98,34.44,34.44,,170.74,,172.98
1697,63,Left/Right,,64.1,34.78,34.78,,172.81,,175.1
1697,64,Left/Right,,63.94,35.61,35.61,,176.33,,178.71
1697,65,Left/Right,,65.05,36.87,36.87,,178.39,,179.16
1697,66,Left/Right,,69.45,40.65,40.65,,178.91,,175.53
1698,1,Left/Right,53.7,80.5,56.07,129.37,143.2,175.99,176.33,161.19
1698,2,Left/Right,55.56,82.83,52.47,129.86,147.4,177.96,178.75,160.56
1698,3,Left/Right,55.14,82.05,48.56,130.31,149.28,178.59,173.45,158.21
1698,4,Left/Right,57.77,83.92,48.0,134.12,155.45,177.32,167.63,160.13
1698,5,Left/Right,58.48,85.4,45.5,132.05,158.37,179.67,163.7,157.7
1698,6,Left/Right,59.44,89.51,42.07,139.91,161.27,179.94,158.81,164.11
1698,7,Left/Right,60.4,88.2,38.78,126.69,165.59,175.72,152.21,159.46
1698,8,Left/Right,59.37,85.1,37.61,115.97,168.63,171.92,147.45,155.67
1698,9,Left/Right,60.75,84.68,31.68,113.84,175.23,168.05,139.45,151.77
1698,10,Left/Right,59.53,81.86,31.23,104.91,178.08,163.62,137.07,148.17
1698,11,Left/Right,62.67,86.87,34.85,104.36,178.2,161.8,130.05,144.01
1698,12,Left/Right,61.47,81.31,32.22,25.1,172.37,156.33,125.91,141.2
1698,13,Left/Right,62.64,82.0,32.55,26.88,169.09,153.46,121.92,138.8
1698,14,Left/Right,64.4,87.48,34.17,28.53,165.35,144.78,117.47,134.17
1698,15,Left/Right,64.37,88.07,34.04,25.82,162.77,139.4,113.95,129.33
1698,16,Left/Right,65.55,87.14,35.19,29.98,156.67,134.41,106.56,125.42
1698,17,Left/Right,63.31,89.55,35.17,28.63,160.98,132.28,107.34,123.37
1698,18,Left/Right,62.32,88.71,36.28,28.24,159.47,130.19,105.27,120.59
1698,19,Left/Right,61.57,89.67,42.38,28.86,158.35,127.16,103.35,118.52
1698,20,Left/Right,60.52,89.69,43.4,28.23,156.46,124.3,101.72,116.01
1698,21,Left/Right,59.38,90.55,44.23,29.19,154.76,121.86,98.46,113.8
1698,22,Left/Right,59.79,91.58,45.6,29.49,152.95,117.44,96.61,110.18
1698,23,Left/Right,59.59,90.39,45.55,28.69,150.26,114.1,94.06,107.54
1698,24,Left/Right,71.11,93.05,29.29,30.23,115.65,110.75,86.8,105.01
1698,25,Left/Right,70.72,93.32,29.29,29.79,114.1,106.07,84.86,101.56
1698,26,Left/Right,72.29,95.33,30.14,30.99,110.77,102.32,82.7,98.5
1698,27,Left/Right,73.85,94.89,30.39,28.9,113.5,98.82,86.13,94.95
1698,28,Left/Right,74.76,88.96,31.63,28.65,111.29,96.5,83.9,92.12
1698,29,Left/Right,74.64,88.02,31.26,28.38,110.64,93.07,83.95,89.01
1698,30,Left/Right,75.16,88.55,33.02,29.88,109.18,95.5,82.13,85.96
1698,31,Left/Right,76.2,88.64,33.39,30.69,104.43,91.85,77.17,83.02
1698,32,Left/Right,74.43,87.62,29.33,30.22,100.95,89.56,74.05,79.62
1698,33,Left/Right,75.65,87.82,29.61,30.08,95.14,86.77,70.3,77.03
1698,34,Left/Right,72.83,87.64,27.84,24.93,90.67,78.76,66.04,74.46
1698,35,Left/Right,74.01,88.39,27.62,25.07,86.09,76.42,61.78,71.06
1698,36,Left/Right,73.6,89.24,26.16,24.89,82.26,73.59,58.01,68.23
1698,37,Left/Right,74.4,88.45,29.04,23.0,78.4,70.86,54.94,65.85
1698,38,Left/Right,75.92,88.0,30.5,23.08,78.98,69.45,56.15,63.45
1698,39,Left/Right,72.33,86.2,31.98,24.08,78.72,68.59,56.77,61.67
1698,40,Left/Right,73.16,90.94,30.9,32.64,74.5,73.31,53.87,62.56
1698,41,Left/Right,71.43,91.39,31.79,34.82,75.7,73.68,54.32,62.56
1698,42,Left/Right,73.46,91.06,31.69,33.49,75.82,76.37,55.87,65.5
1698,43,Left/Right,74.33,79.83,32.61,25.8,78.14,74.54,58.15,67.44
1698,44,Left/Right,74.89,80.61,32.61,26.05,79.83,77.67,60.39,70.49
1698,45,Left/Right,76.55,80.06,33.54,25.9,78.13,81.23,59.42,72.92
1698,46,Left/Right,77.9,81.87,34.91,27.11,78.91,83.16,61.08,75.52
1698,47,Left/Right,75.64,77.21,31.69,23.39,80.51,85.63,63.5,76.86
1698,48,Left/Right,76.53,77.87,31.82,21.68,84.17,88.54,66.7,79.1
1698,49,Left/Right,71.11,74.19,28.82,20.24,87.66,90.42,70.35,80.89
1698,50,Left/Right,70.09,71.51,27.94,18.63,99.42,94.62,81.66,85.23
1698,51,Left/Right,67.72,69.92,26.77,18.3,102.13,97.94,87.56,88.5
1698,52,Left/Right,68.14,69.99,25.39,18.37,106.9,101.64,90.03,92.19
1698,53,Left/Right,69.55,71.47,25.53,18.65,110.18,104.81,93.17,96.38
1698,54,Left/Right,72.15,71.45,27.27,19.69,111.68,108.21,96.67,99.9
1698,55,Left/Right,72.85,72.45,28.64,20.5,113.94,110.76,99.05,102.94
1698,56,Left/Right,74.93,73.38,31.62,21.93,116.45,114.38,103.44,106.58
1698,57,Left/Right,72.99,64.55,30.69,22.29,121.23,134.89,106.48,118.69
1698,58,Left/Right,72.21,63.03,29.61,22.12,125.44,138.57,109.91,121.82
1698,59,Left/Right,69.02,61.23,27.34,22.49,132.33,143.83,116.45,126.59
1698,60,Left/Right,70.57,60.6,29.87,23.01,135.42,147.26,118.8,129.65
1698,61,Left/Right,67.62,59.48,30.21,24.14,138.76,150.66,125.44,132.21
1698,62,Left/Right,63.36,57.43,26.15,24.02,147.03,160.78,132.25,144.46
1698,63,Left/Right,59.74,54.75,28.81,26.23,149.1,164.59,132.96,146.98
1698,64,Left/Right,53.41,52.28,27.68,87.93,153.0,169.14,136.76,150.13
1698,65,Left/Right,50.78,51.16,31.86,96.2,160.79,173.62,144.75,155.6
1698,66,Left/Right,41.03,44.79,32.32,96.5,166.21,176.89,150.88,159.07
1698,67,Left/Right,35.11,37.84,30.15,95.44,173.5,179.7,162.24,162.7
1698,68,Left/Right,30.07,21.29,25.98,84.18,176.79,176.82,165.14,164.05
1698,69,Left/Right,25.58,4.05,19.56,68.64,179.95,175.8,168.45,165.76
1698,70,Left/Right,20.86,19.5,16.87,41.94,175.96,178.99,171.18,165.45
1698,71,Left/Right,15.41,30.34,17.6,40.08,172.89,176.22,174.28,166.7
1698,72,Left/Right,18.52,30.47,17.35,44.95,170.38,168.57,175.12,168.83
1698,73,Left/Right,21.99,26.23,19.53,46.32,167.88,167.51,176.42,170.1
1698,74,Left/Right,25.49,20.9,20.12,46.22,165.94,169.46,177.9,171.79
1699,1,Left/Right,,,,,,177.75,,150.61
1699,2,Left/Right,,,,,,177.28,,150.52
1699,3,Left/Right,,,,,,173.85,,143.44
1699,4,Left/Right,,,,,,168.64,,139.42
1699,5,Left/Right,,,,,,165.98,,132.65
1699,6,Left/Right,,,,,,162.69,,126.91
1699,7,Left/Right,,,,,,156.35,,117.14
1699,8,Left/Right,,,,,,154.27,,112.69
1699,9,Left/Right,,,,,,149.32,,110.66
1699,10,Left/Right,,,,,,143.02,,103.85
1699,11,Left/Right,,,,,,135.39,,91.16
1699,12,Left/Right,,,,,,127.16,,84.98
1699,13,Left/Right,,,,,,120.45,,79.92
1699,14,Left/Right,,,,,,114.77,,75.06
1699,15,Left/Right,,,,,,108.25,,69.33
1699,16,Left/Right,,,,,,105.93,,65.57
1699,17,Left/Right,,,,,,103.83,,63.23
1699,18,Left/Right,,,,,,101.31,,61.85
1699,19,Left/Right,,,,,,97.69,,76.19
1699,20,Left/Right,,,,,,95.0,,73.87
1699,21,Left/Right,,,,,,90.47,,70.31
1699,22,Left/Right,,,,,,86.89,,67.41
1699,23,Left/Right,,,,,,76.4,,61.74
1699,24,Left/Right,,,,,,74.6,,61.3
1699,25,Left/Right,,,,,,76.75,,66.43
1699,26,Left/Right,,,,,,78.84,,66.73
1699,27,Left/Right,,,,,,79.38,,67.81
1699,28,Left/Right,,,,,,84.32,,69.99
1699,29,Left/Right,,,,,,84.85,,71.0
1699,30,Left/Right,,,,,,85.43,,71.99
1699,31,Left/Right,,,,,,85.57,,63.87
1699,32,Left/Right,,,,,,86.56,,63.76
1699,33,Left/Right,,,,,,87.56,,61.78
1699,34,Left/Right,,,,,,90.9,,61.25
1699,35,Left/Right,,,,,,91.12,,62.5
1699,36,Left/Right,,,,,,83.5,,60.28
1699,37,Left/Right,,,,,,82.73,,60.72
1699,38,Left/Right,,,,,,84.32,,62.42
1699,39,Left/Right,,,,,,88.61,,63.29
1699,40,Left/Right,,,,,,88.44,,63.56
1699,41,Left/Right,,,,,,91.93,,65.05
1699,42,Left/Right,,,,,,96.3,,68.39
1699,43,Left/Right,,,,,,98.55,,71.06
1699,44,Left/Right,,,,,,103.54,,76.66
1699,45,Left/Right,,,,,,107.39,,80.59
1699,46,Left/Right,,,,,,112.07,,84.32
1699,47,Left/Right,,,,,,120.33,,92.08
1699,48,Left/Right,,,,,,128.79,,98.64
1699,49,Left/Right,,,,,,138.18,,106.28
1699,50,Left/Right,,,,,,145.14,,113.19
1699,51,Left/Right,,,,,,146.3,,114.74
1699,52,Left/Right,,,,,,155.84,,124.83
1699,53,Left/Right,,,,,,160.25,,130.78
1699,54,Left/Right,,,,,,159.09,,128.84
1699,55,Left/Right,,,,,,162.53,,134.61
1699,56,Left/Right,,,,,,168.36,,145.37
1699,57,Left/Right,,,,,,167.0,,142.81
1699,58,Left/Right,,,,,,167.84,,142.83
1700,1,Front/Back,175.75,145.01,175.75,154.63,180.0,156.91,179.99,163.87
1700,2,Front/Back,179.98,179.98,179.97,179.97,179.98,179.98,179.98,179.98
1700,3,Front/Back,179.98,171.95,167.3,180.0,170.31,171.95,170.3,179.99
1700,4,Front/Back,156.94,171.69,152.55,180.0,157.99,171.69,163.62,168.7
1700,5,Front/Back,153.51,168.42,147.27,180.0,159.29,168.42,158.84,152.06
1700,6,Front/Back,153.51,168.42,147.27,180.0,155.06,168.42,150.0,152.62
1700,7,Front/Back,148.91,168.26,137.37,180.0,151.88,168.26,146.81,152.99
1700,8,Front/Back,148.91,165.75,134.05,180.0,152.35,165.75,143.4,156.58
1700,9,Front/Back,146.27,165.75,131.43,180.0,147.43,165.75,141.12,156.58
1700,10,Front/Back,144.75,163.61,131.5,180.0,147.47,163.61,138.01,157.87
1700,11,Front/Back,130.47,163.61,123.19,180.0,139.52,163.61,139.29,158.63
1700,12,Front/Back,132.92,163.61,130.63,163.43,138.36,163.61,136.8,158.63
1700,13,Front/Back,159.97,157.0,163.71,180.0,137.56,150.48,131.26,153.93
1700,14,Front/Back,155.12,158.4,172.92,180.0,128.79,144.2,120.19,131.75
1700,15,Front/Back,153.73,157.1,180.0,180.0,125.65,141.14,114.34,126.32
1700,16,Front/Back,155.28,154.46,172.92,180.0,123.62,133.08,108.86,119.86
1700,17,Front/Back,153.81,149.55,172.92,180.0,119.51,128.34,102.8,117.5
1700,18,Front/Back,151.22,148.46,180.0,180.0,116.61,126.29,97.33,113.51
1700,19,Front/Back,151.22,145.55,180.0,180.0,110.69,119.34,93.69,109.46
1700,20,Front/Back,148.92,143.61,180.0,180.0,108.06,116.74,89.91,108.12
1700,21,Front/Back,149.01,140.85,180.0,180.0,105.77,111.74,85.76,106.68
1700,22,Front/Back,147.87,139.11,180.0,180.0,101.26,108.42,82.39,103.71
1700,23,Front/Back,146.77,137.42,180.0,180.0,98.02,103.53,80.48,102.75
1700,24,Front/Back,145.8,134.89,180.0,180.0,94.99,100.79,76.91,102.03
1700,25,Front/Back,142.65,133.32,180.0,180.0,89.84,96.72,76.41,99.53
1700,26,Front/Back,141.68,131.8,180.0,180.0,86.94,91.8,72.98,96.13
1700,27,Front/Back,139.9,131.05,180.0,180.0,83.27,88.99,72.6,96.42
1700,28,Front/Back,138.89,130.96,180.0,180.0,79.54,87.16,69.87,94.68
1700,29,Front/Back,137.12,130.89,180.0,180.0,76.01,84.57,66.38,92.17
1700,30,Front/Back,136.17,130.89,180.0,180.0,72.91,83.06,64.23,89.25
1700,31,Front/Back,132.71,130.15,180.0,180.0,68.27,80.28,61.58,88.61
1700,32,Front/Back,134.41,129.41,180.0,180.0,67.65,77.25,59.26,87.77
1700,33,Front/Back,133.53,130.71,180.0,180.0,65.83,81.09,58.32,88.86
1700,34,Front/Back,133.49,129.95,180.0,180.0,64.4,79.18,55.31,89.17
1700,35,Front/Back,131.81,129.21,180.0,180.0,62.03,78.13,56.05,88.85
1700,36,Front/Back,132.62,129.3,180.0,180.0,62.83,77.93,56.24,93.31
1700,37,Front/Back,133.45,127.77,180.0,180.0,62.47,76.14,54.86,89.32
1700,38,Front/Back,135.1,130.74,180.0,180.0,64.12,78.89,53.41,87.63
1700,39,Front/Back,136.82,133.05,180.0,180.0,65.27,79.81,52.84,84.82
1700,40,Front/Back,136.82,133.05,180.0,180.0,65.83,80.0,53.41,88.29
1700,41,Front/Back,136.84,133.83,180.0,180.0,65.81,80.78,51.81,88.29
1700,42,Front/Back,137.72,131.46,180.0,180.0,66.69,78.41,51.81,86.91
1700,43,Front/Back,132.62,131.46,180.0,180.0,61.6,78.63,51.81,85.81
1700,44,Front/Back,132.62,132.28,180.0,180.0,61.6,78.05,53.16,84.4
1700,45,Front/Back,132.61,133.01,180.0,180.0,62.97,79.0,53.11,81.39
1700,46,Front/Back,133.43,133.05,180.0,180.0,63.79,78.43,54.54,80.78
1700,47,Front/Back,134.26,133.05,180.0,180.0,67.03,78.0,55.52,79.36
1700,48,Front/Back,138.74,130.08,180.0,180.0,72.63,79.13,58.07,84.45
1700,49,Front/Back,138.0,133.01,180.0,180.0,73.61,82.53,61.22,83.93
1700,50,Front/Back,138.09,133.79,180.0,180.0,75.43,84.57,62.97,85.56
1700,51,Front/Back,138.09,131.53,180.0,180.0,77.19,84.95,66.21,89.56
1700,52,Front/Back,137.32,131.53,180.0,180.0,77.94,86.66,69.24,92.67
1700,53,Front/Back,136.57,132.28,180.0,180.0,79.05,90.23,72.63,95.48
1700,54,Front/Back,137.44,132.25,180.0,180.0,81.82,92.28,73.0,98.12
1700,55,Front/Back,138.32,132.25,180.0,180.0,85.91,94.43,76.29,101.77
1700,56,Front/Back,140.01,133.01,180.0,180.0,89.64,97.53,79.87,106.59
1700,57,Front/Back,140.94,134.62,180.0,180.0,92.68,99.24,80.43,106.69
1700,58,Front/Back,142.01,137.05,180.0,180.0,96.81,101.85,83.49,107.58
1700,59,Front/Back,142.98,137.89,180.0,180.0,98.93,105.38,86.18,111.98
1700,60,Front/Back,144.87,137.01,180.0,180.0,103.44,104.83,88.81,113.18
1700,61,Front/Back,146.04,136.16,180.0,180.0,105.59,111.82,89.79,120.17
1700,62,Front/Back,149.23,138.7,180.0,180.0,108.78,116.36,91.36,124.89
1700,63,Front/Back,152.91,140.6,180.0,180.0,112.24,116.32,92.68,124.92
1700,64,Front/Back,154.25,142.41,180.0,180.0,113.57,122.57,96.05,129.35
1700,65,Front/Back,155.17,143.35,180.0,180.0,118.81,127.48,100.34,133.61
1700,66,Front/Back,156.62,146.12,180.0,180.0,124.65,144.75,106.5,144.16
1700,67,Front/Back,159.79,148.25,180.0,180.0,131.08,148.25,113.49,145.29
1700,68,Front/Back,162.95,150.47,180.0,180.0,136.01,150.47,119.33,146.05
1700,69,Front/Back,165.11,151.7,180.0,180.0,144.26,151.7,127.64,144.65
1700,70,Front/Back,168.84,157.0,180.0,180.0,154.7,157.0,139.25,143.71
1700,71,Front/Back,168.67,152.8,180.0,180.0,168.67,152.8,150.87,145.29
1700,72,Front/Back,161.51,151.59,180.0,180.0,161.51,151.59,150.96,152.06
1700,73,Front/Back,163.49,152.8,180.0,180.0,163.49,152.8,148.6,149.4
1700,74,Front/Back,180.0,155.39,180.0,180.0,180.0,155.39,151.31,147.15
1700,75,Front/Back,180.0,160.09,180.0,180.0,180.0,160.09,151.58,143.11
1700,76,Front/Back,180.0,163.73,180.0,180.0,180.0,163.73,149.49,141.27
1700,77,Front/Back,163.19,163.73,163.19,180.0,180.0,163.73,149.49,141.25
1700,78,Front/Back,147.04,149.72,121.56,144.97,180.0,165.88,149.49,147.15
1701,1,Left/Right,57.26,,15.28,16.54,176.42,,178.9,
1701,2,Left/Right,55.99,,14.19,14.54,173.3,,177.8,
1701,3,Left/Right,56.67,,12.02,13.49,170.34,,174.47,
1701,4,Left/Right,62.19,,9.51,12.92,167.46,,172.23,
1701,5,Left/Right,59.15,,9.65,11.16,164.43,,168.79,
1701,6,Left/Right,61.83,,8.41,10.36,159.89,,163.74,
1701,7,Left/Right,65.93,,9.14,11.36,156.14,,161.63,
1701,8,Left/Right,74.68,,18.6,16.52,150.96,,158.07,
