Sequence_ID,Frame,Pose,L_Shoulder_Angle,R_Shoulder_Angle,L_Elbow_Angle,R_Elbow_Angle,L_Hip_Angle,R_Hip_Angle,L_Knee_Angle,R_Knee_Angle
1168,41,Side,149.95,32.43,10.6,59.94,159.45,167.1,170.17,153.12
1168,42,Side,149.95,32.43,12.78,59.94,159.12,167.88,171.42,151.92
1168,43,Side,149.95,35.13,15.1,63.25,158.79,168.37,171.61,146.36
1168,44,Side,149.95,35.94,17.58,63.11,158.46,166.83,172.82,152.57
1168,45,Side,149.95,35.25,20.21,62.03,158.12,164.97,173.06,153.46
1168,46,Side,149.95,39.47,23.0,65.95,157.79,164.83,173.29,154.36
1168,47,Side,149.95,44.47,25.96,69.44,157.46,167.32,174.41,149.03
1168,48,Side,149.95,47.92,29.07,71.5,157.13,166.76,175.58,149.58
1168,49,Side,149.95,51.46,32.33,72.14,156.8,169.36,176.65,145.96
1168,50,Side,149.95,56.31,35.74,76.72,156.47,167.69,176.93,149.35
1168,51,Side,149.95,56.48,39.27,76.78,156.14,167.15,176.07,148.97
1168,52,Side,149.95,62.39,42.91,82.97,155.81,166.34,177.35,148.65
1168,53,Side,149.95,67.83,46.62,87.21,155.47,166.69,177.45,149.34
1168,54,Side,149.95,85.94,50.38,110.32,155.14,165.92,179.68,145.25
1168,55,Side,149.95,88.62,54.16,115.36,154.81,160.51,178.44,150.42
1168,56,Side,149.95,91.09,57.92,110.33,154.48,162.62,178.25,152.62
1168,57,Side,149.95,96.51,61.63,116.96,154.15,165.14,178.07,151.3
1168,58,Side,149.95,101.66,65.27,125.13,153.82,159.98,177.01,152.41
1168,59,Side,149.95,103.19,68.8,124.51,153.49,165.14,174.87,150.43
1168,60,Side,149.95,106.23,81.48,128.27,153.17,164.24,174.7,149.56
1168,61,Side,149.95,107.37,99.1,130.09,152.84,162.8,173.4,148.66
1168,62,Side,149.95,112.03,108.83,135.26,152.51,161.61,172.39,148.66
1168,63,Side,149.95,114.96,114.95,141.28,152.18,157.85,174.76,148.29
1168,64,Side,149.95,116.67,124.54,141.55,151.85,155.12,173.8,150.46
1168,65,Side,149.95,119.7,131.45,144.9,151.53,153.51,173.67,152.15
1168,66,Side,149.95,120.35,134.18,147.26,151.2,151.77,173.82,152.34
1168,67,Side,149.95,123.31,132.67,148.84,150.87,150.61,171.38,155.83
1168,68,Side,149.95,127.58,136.84,152.82,150.55,151.75,171.27,155.97
1168,69,Side,149.95,130.42,138.58,154.36,150.22,151.16,168.99,157.37
1168,70,Side,149.95,132.42,137.24,155.38,149.9,152.21,168.53,155.31
1168,71,Side,149.95,136.13,138.58,159.81,149.58,152.36,168.07,153.64
1168,72,Side,149.95,136.81,139.8,161.2,149.25,152.81,167.98,153.71
1168,73,Side,149.95,138.58,141.64,162.71,148.93,152.44,166.4,152.82
1168,74,Side,149.95,141.23,139.58,164.3,148.61,152.89,165.33,153.52
1168,75,Side,149.95,143.36,144.59,165.75,148.29,153.66,166.65,152.17
1168,76,Side,149.95,143.26,144.1,166.1,147.96,151.98,166.17,152.69
1168,77,Side,149.95,141.08,142.21,163.49,147.64,152.41,166.1,152.13
1168,78,Side,149.95,141.68,137.67,164.3,147.32,151.7,166.72,151.35
1168,79,Side,149.95,147.21,135.16,168.54,147.01,151.54,165.29,159.08
1168,80,Side,149.95,149.39,134.49,169.88,146.69,152.25,165.23,154.38
1168,81,Side,149.95,148.94,133.31,169.88,146.37,151.19,163.44,154.26
1169,1,Side,177.07,177.07,174.93,174.93,179.74,179.74,138.36,125.99
1169,2,Side,176.18,177.07,174.96,174.93,179.73,179.74,137.46,125.72
1169,3,Side,173.19,177.07,173.88,174.93,177.95,179.74,136.09,128.7
1169,4,Side,166.06,177.07,174.99,174.93,174.09,179.74,136.58,129.42
1169,5,Side,160.86,177.07,171.74,174.93,172.91,179.74,134.41,131.05
1169,6,Side,158.27,177.07,168.81,174.93,171.29,179.74,135.04,133.7
1169,7,Side,153.07,177.07,168.1,174.93,168.91,179.74,134.41,134.87
1169,8,Side,145.53,177.07,163.11,174.93,167.13,179.74,134.37,136.25
1169,9,Side,141.14,177.07,162.65,174.93,164.74,179.74,131.85,137.9
1169,10,Side,137.31,177.07,162.67,174.93,163.4,179.74,130.17,142.36
1169,11,Side,133.34,177.07,160.43,174.93,162.51,179.74,128.54,145.09
1169,12,Side,128.02,177.07,155.82,174.93,162.81,179.74,128.33,148.7
1169,13,Side,124.65,177.07,153.66,174.93,162.78,179.74,129.7,154.61
1169,14,Side,120.09,177.07,143.18,174.93,167.49,179.74,129.08,156.96
1169,15,Side,112.39,177.07,135.29,174.93,167.47,179.74,129.17,166.59
1169,16,Side,106.92,177.07,128.74,174.93,168.73,179.74,128.87,173.67
1169,17,Side,99.5,177.07,122.67,174.93,168.39,179.74,129.85,179.18
1169,18,Side,93.84,177.07,118.65,174.93,169.49,179.74,128.54,171.68
1169,19,Side,85.6,177.07,109.86,174.93,169.93,179.74,131.55,164.77
1169,20,Side,82.48,177.07,107.59,174.93,171.01,179.74,128.56,157.38
1169,21,Side,86.37,177.07,113.2,174.93,175.55,179.74,126.71,146.54
1169,22,Side,77.92,177.07,106.75,174.93,177.73,179.74,125.2,140.68
1169,23,Side,68.86,177.07,98.44,174.93,177.7,179.74,123.44,137.4
1169,24,Side,63.27,177.07,95.82,174.93,179.09,179.74,121.18,141.81
1169,25,Side,54.81,177.07,89.38,174.93,176.92,179.74,118.72,134.55
1169,26,Side,47.63,177.07,81.78,174.93,173.81,179.74,117.1,138.95
1169,27,Side,39.74,177.07,70.24,174.93,171.94,179.74,118.69,137.55
1169,28,Side,32.06,177.07,64.79,174.93,170.99,179.74,120.42,141.81
1169,29,Side,25.89,177.07,58.36,174.93,168.96,179.74,122.04,147.08
1169,30,Side,18.99,177.07,56.09,174.93,168.42,179.74,123.76,158.18
1169,31,Side,10.97,177.07,45.2,174.93,165.54,179.74,126.34,162.78
1169,32,Side,8.41,177.07,44.22,174.93,166.12,179.74,127.08,162.14
1169,33,Side,1.61,177.07,35.03,174.93,164.49,179.74,127.84,170.32
1169,34,Side,2.42,177.07,33.58,174.93,164.74,179.74,133.01,170.32
1169,35,Side,0.54,177.07,26.02,174.93,161.92,179.74,133.01,171.07
1169,36,Side,5.41,177.07,19.38,174.93,160.94,179.74,133.8,175.62
1169,37,Side,3.35,177.07,21.45,174.93,161.44,179.74,135.07,174.02
1169,38,Side,5.99,177.07,22.9,174.93,161.52,179.74,129.01,174.26
1169,39,Side,5.87,177.07,23.22,174.93,162.22,179.74,128.47,172.64
1169,40,Side,0.12,177.07,26.02,174.93,162.79,179.74,127.04,174.48
1169,41,Side,3.63,177.07,28.96,174.93,163.76,179.74,127.43,172.64
1169,42,Side,7.11,177.07,32.96,174.93,163.21,179.74,125.63,169.12
1169,43,Side,17.87,177.07,46.57,174.93,165.59,179.74,125.89,165.51
1169,44,Side,24.34,177.07,52.35,174.93,166.72,179.74,124.86,163.96
1169,45,Side,24.75,177.07,53.9,174.93,167.11,179.74,125.13,162.44
1169,46,Side,29.82,177.07,58.22,174.93,168.69,179.74,125.26,160.32
1169,47,Side,36.89,177.07,66.05,174.93,168.93,179.74,126.17,159.5
1169,48,Side,42.95,177.07,69.83,174.93,167.55,179.74,126.5,152.44
1169,49,Side,49.45,177.07,77.07,174.93,167.74,179.74,127.0,151.6
1169,50,Side,54.18,177.07,81.37,174.93,166.27,179.74,128.25,150.26
1169,51,Side,62.14,177.07,87.92,174.93,165.38,179.74,128.58,148.95
1169,52,Side,68.19,177.07,93.64,174.93,165.67,179.74,127.92,149.83
1169,53,Side,74.61,177.07,99.28,174.93,164.78,179.74,126.72,153.25
1169,54,Side,80.04,177.07,102.72,174.93,163.87,179.74,124.09,156.69
1169,55,Side,85.77,177.07,106.7,174.93,162.71,179.74,124.37,158.74
1169,56,Side,94.76,177.07,111.61,174.93,160.81,179.74,124.63,162.14
1169,57,Side,98.17,177.07,115.76,174.93,163.87,179.74,126.94,166.5
1169,58,Side,110.71,177.07,125.28,174.93,161.17,179.74,121.81,174.22
1169,59,Side,111.6,177.07,130.03,174.93,166.33,179.74,124.7,179.05
1169,60,Side,126.02,177.07,142.18,174.93,162.31,179.74,121.33,172.69
1169,61,Side,123.71,177.07,141.71,174.93,166.28,179.74,122.01,166.84
1169,62,Side,137.48,177.07,152.68,174.93,165.62,179.74,121.37,159.67
1169,63,Side,144.65,177.07,159.26,174.93,168.82,179.74,122.25,155.13
1169,64,Side,149.25,177.07,163.86,174.93,171.77,179.74,122.87,151.49
1169,65,Side,147.71,177.07,163.3,174.93,176.0,179.74,123.16,146.31
1169,66,Side,151.4,177.07,166.75,174.93,177.85,179.74,123.58,143.48
1169,67,Side,156.5,177.07,172.22,174.93,179.56,179.74,122.87,138.06
1169,68,Side,159.75,177.07,175.68,174.93,175.23,179.74,123.25,139.45
1170,1,Front/Back,179.98,179.98,179.98,179.98,179.98,179.98,179.98,179.98
1170,2,Front/Back,163.7,164.76,170.48,167.09,173.21,173.32,179.99,179.99
1170,3,Front/Back,160.01,166.41,166.54,167.17,173.47,166.46,179.99,173.26
1170,4,Front/Back,158.56,157.6,159.04,169.26,173.47,168.34,179.99,179.99
1170,5,Front/Back,154.32,157.53,159.72,167.14,168.55,170.38,179.99,179.99
1170,6,Front/Back,151.01,151.32,162.28,164.82,168.73,166.5,179.99,179.99
1170,7,Front/Back,159.37,151.13,149.16,162.85,171.01,162.93,179.99,174.64
1170,8,Front/Back,144.84,149.4,156.11,161.12,168.73,162.93,179.99,174.64
1170,9,Front/Back,140.79,145.24,149.19,161.75,167.88,158.14,179.99,174.64
1170,10,Front/Back,138.12,137.4,148.15,160.2,169.97,157.2,179.99,179.99
1170,11,Front/Back,144.39,133.56,135.78,158.19,169.97,155.37,179.99,179.99
1170,12,Front/Back,143.8,127.8,131.76,151.49,169.97,156.31,179.99,179.99
1170,13,Front/Back,141.84,123.29,129.27,146.87,170.09,156.42,179.99,179.99
1170,14,Front/Back,142.42,118.14,126.94,141.61,151.2,141.8,160.96,165.26
1170,15,Front/Back,141.01,116.77,125.08,140.12,148.71,138.94,158.3,162.28
1170,16,Front/Back,122.04,113.56,118.19,137.61,151.33,141.15,179.99,165.19
1170,17,Front/Back,117.83,109.69,115.31,134.53,149.62,143.95,179.99,168.78
1170,18,Front/Back,114.77,105.67,114.3,130.37,147.41,155.3,179.99,179.99
1170,19,Front/Back,111.84,100.44,115.06,125.9,146.68,154.54,179.99,179.99
1170,20,Front/Back,110.22,96.42,113.15,121.73,145.25,154.69,179.99,179.99
1170,21,Front/Back,108.17,92.01,113.16,117.88,143.2,154.13,179.99,179.99
1170,22,Front/Back,103.56,81.49,108.76,116.7,143.04,144.79,179.99,179.99
1170,23,Front/Back,98.64,85.3,105.71,114.48,141.17,150.82,179.99,179.99
1170,24,Front/Back,94.75,82.62,102.41,113.47,140.53,149.15,179.99,179.99
1170,25,Front/Back,90.48,70.4,98.75,111.91,139.91,138.49,179.99,179.99
1170,26,Front/Back,87.49,67.28,96.98,111.15,138.69,136.13,179.99,179.99
1170,27,Front/Back,83.96,64.42,95.89,102.29,136.25,135.58,179.99,179.99
1170,28,Front/Back,82.51,61.81,97.17,91.33,135.18,135.11,179.99,179.99
1170,29,Front/Back,81.31,58.76,97.64,92.42,133.51,134.57,179.99,179.99
1170,30,Front/Back,79.37,56.49,97.32,102.9,131.88,133.59,179.99,179.99
1170,31,Front/Back,77.68,63.16,97.23,91.13,130.3,140.34,179.99,179.99
1170,32,Front/Back,79.65,64.14,97.0,103.5,130.82,140.64,180.0,180.0
1170,33,Front/Back,79.63,66.86,96.98,106.21,130.82,140.64,180.0,180.0
1170,34,Front/Back,79.43,70.25,94.18,103.22,131.97,141.4,173.54,180.0
1170,35,Front/Back,88.56,74.29,103.76,101.64,133.04,142.01,161.66,180.0
1170,36,Front/Back,95.41,78.13,106.87,101.58,135.26,142.79,159.47,180.0
1170,37,Front/Back,97.73,77.05,108.8,107.46,135.75,136.82,157.5,168.9
1170,38,Front/Back,98.72,79.38,107.95,108.18,136.18,136.15,159.53,162.95
1170,39,Front/Back,103.82,84.12,111.57,108.08,137.81,137.16,156.63,157.6
1170,40,Front/Back,111.07,97.29,117.23,116.25,139.58,140.96,154.09,154.09
1170,41,Front/Back,115.59,113.03,120.18,124.95,140.11,150.21,151.03,150.24
1170,42,Front/Back,114.47,108.56,119.12,127.15,140.04,142.74,149.61,148.16
1170,43,Front/Back,115.95,112.15,120.86,130.19,140.04,143.3,146.15,146.85
1170,44,Front/Back,111.57,116.39,113.8,133.12,139.42,143.87,138.15,139.25
1170,45,Front/Back,123.95,119.07,121.69,134.46,143.91,145.2,136.49,138.15
1170,46,Front/Back,123.95,122.26,121.69,138.18,143.91,146.51,137.75,136.49
1170,47,Front/Back,123.95,120.1,121.69,136.72,143.91,145.81,133.87,135.91
1170,48,Front/Back,122.05,119.65,119.79,134.18,143.91,147.21,133.32,135.86
1170,49,Front/Back,120.99,116.36,117.85,131.59,144.6,146.51,133.32,136.43
1170,50,Front/Back,122.38,112.53,119.87,127.06,145.35,146.58,133.37,136.43
1170,51,Front/Back,119.24,109.38,116.55,128.37,145.35,146.58,133.87,136.96
1170,52,Front/Back,117.32,101.58,114.57,117.51,145.42,144.61,135.34,137.93
1170,53,Front/Back,106.65,93.26,106.49,111.33,142.69,141.95,136.86,138.98
1170,54,Front/Back,90.61,85.84,97.71,105.21,135.42,140.18,139.58,134.19
1170,55,Front/Back,86.79,78.82,94.9,99.62,134.29,138.33,142.42,136.16
1170,56,Front/Back,85.78,67.13,93.69,92.55,134.41,135.03,149.44,138.28
1170,57,Front/Back,84.48,65.36,91.88,97.57,134.91,134.49,161.85,146.67
1170,58,Front/Back,84.12,60.65,92.43,86.6,135.42,133.95,167.19,150.09
1170,59,Front/Back,86.22,69.01,92.33,104.71,137.71,141.4,180.0,153.14
1170,60,Front/Back,87.34,76.03,93.45,106.15,137.71,146.98,164.24,158.46
1170,61,Front/Back,88.56,76.01,94.57,109.03,137.71,146.98,164.24,158.46
1170,62,Front/Back,93.07,75.45,97.17,112.82,139.63,142.63,164.24,158.46
1170,63,Front/Back,93.66,80.07,106.47,115.51,139.02,144.55,164.24,158.46
1170,64,Front/Back,96.95,85.04,107.78,118.62,140.89,146.42,164.24,158.46
1170,65,Front/Back,99.66,89.84,110.92,121.29,142.24,148.55,164.24,158.46
1170,66,Front/Back,105.61,94.01,116.7,124.72,144.39,149.29,164.24,158.46
1170,67,Front/Back,109.51,99.76,117.78,127.33,147.16,152.43,164.24,158.46
1170,68,Front/Back,114.56,111.9,121.39,118.46,148.6,155.2,164.24,158.46
1170,69,Front/Back,120.32,120.18,134.97,124.11,151.06,157.9,164.24,158.46
1170,70,Front/Back,127.37,128.75,140.4,129.16,152.69,155.76,164.24,152.8
1170,71,Front/Back,169.55,138.35,159.25,134.84,156.47,147.72,140.72,140.74
1170,72,Front/Back,158.13,143.71,155.43,141.12,156.05,144.58,140.29,138.38
1170,73,Front/Back,158.41,154.95,157.21,154.17,154.41,142.9,138.65,138.51
1170,74,Front/Back,157.21,162.47,157.21,162.26,153.49,140.41,137.74,136.4
1170,75,Front/Back,159.19,159.92,159.19,162.49,152.01,142.69,136.25,141.23
1170,76,Front/Back,160.7,156.65,160.7,165.52,151.86,147.04,136.1,148.84
1170,77,Front/Back,161.24,157.52,161.24,165.85,153.32,147.91,137.56,148.84
1170,78,Front/Back,163.77,158.56,163.77,165.85,154.85,158.56,139.09,158.46
1170,79,Front/Back,165.85,159.64,165.85,158.1,180.0,159.64,164.24,158.46
1171,1,Side,33.19,127.43,7.76,127.93,177.81,176.28,158.41,154.33
1171,2,Side,35.59,128.64,7.85,127.77,179.96,175.82,158.98,154.45
1171,3,Side,36.88,130.82,7.8,129.07,179.12,174.65,158.98,154.16
1171,4,Side,36.9,127.45,6.98,125.97,178.37,175.23,159.42,154.28
1171,5,Side,36.99,123.54,6.03,123.6,177.81,176.15,159.42,154.28
1171,6,Side,33.7,121.8,3.09,126.04,178.19,179.46,159.86,154.41
1171,7,Side,33.3,116.31,1.64,121.5,178.02,178.79,159.75,154.41
1171,8,Side,33.09,112.73,0.45,118.88,177.91,178.46,159.86,154.41
1171,9,Side,30.35,109.06,1.82,115.53,179.53,179.57,157.84,152.11
1171,10,Side,29.9,103.79,3.33,111.5,179.39,178.61,157.71,152.52
1171,11,Side,35.33,98.54,0.15,107.0,177.37,176.83,159.46,153.55
1171,12,Side,30.12,94.94,6.42,105.19,179.91,177.46,157.3,152.8
1171,13,Side,28.94,91.71,9.43,102.72,178.88,178.81,156.1,152.38
1171,14,Side,32.64,85.46,7.77,99.87,179.71,173.35,156.78,156.15
1171,15,Side,31.2,81.92,11.18,96.56,178.56,174.83,155.63,155.38
1171,16,Side,28.7,77.73,15.6,88.71,176.61,177.59,153.8,153.72
1171,17,Side,28.39,72.09,17.53,83.33,175.24,178.77,152.93,153.21
1171,18,Side,28.15,67.91,19.13,86.69,172.94,179.68,151.45,153.7
1171,19,Side,27.09,62.56,22.31,81.97,171.17,177.73,149.09,153.72
1171,20,Side,26.7,54.84,24.62,74.65,169.35,177.07,147.11,156.04
1171,21,Side,26.49,52.5,26.8,66.93,167.33,174.73,144.93,154.72
1171,22,Side,21.23,41.87,30.56,60.94,164.13,173.62,148.25,157.1
1171,23,Side,19.37,36.95,33.42,56.14,162.67,171.14,149.66,157.48
1171,24,Side,16.84,28.87,36.92,51.66,160.71,174.97,150.41,162.52
1171,25,Side,15.0,25.8,39.43,50.56,158.86,175.6,151.88,163.27
1171,26,Side,12.89,22.64,42.09,47.04,156.46,174.08,152.31,163.98
1171,27,Side,13.0,24.76,39.84,46.25,156.6,172.8,154.63,165.76
1171,28,Side,12.89,21.93,37.47,38.29,156.91,170.77,156.9,168.06
1171,29,Side,12.86,23.77,34.2,33.65,156.48,162.97,159.66,165.76
1171,30,Side,13.45,23.56,32.25,37.99,157.32,164.26,161.77,166.29
1171,31,Side,10.78,28.83,33.48,35.15,157.67,163.77,161.96,165.94
1171,32,Side,11.55,33.71,32.07,35.42,159.35,164.24,163.5,166.11
1171,33,Side,12.74,37.62,29.99,36.17,160.57,165.11,163.95,166.3
1171,34,Side,15.07,39.52,27.15,37.24,162.5,165.11,164.39,165.41
1171,35,Side,16.67,46.46,25.03,39.32,164.31,167.76,164.8,165.12
1171,36,Side,18.3,48.75,22.87,42.22,165.78,166.22,164.24,164.56
1171,37,Side,17.02,53.56,23.69,46.85,166.77,168.32,164.08,166.75
1171,38,Side,17.59,59.39,23.06,49.29,169.91,169.62,165.66,167.65
1171,39,Side,19.37,64.65,20.08,54.14,171.04,172.14,166.4,169.0
1171,40,Side,21.35,68.96,17.04,59.08,172.65,174.96,167.5,170.62
1171,41,Side,23.11,74.63,14.47,65.14,174.9,176.35,169.03,171.61
1171,42,Side,26.15,77.69,10.91,65.93,178.52,177.49,171.68,175.61
1171,43,Side,26.55,82.09,12.63,72.06,175.54,175.04,174.03,177.15
1171,44,Side,26.15,86.93,11.79,78.58,173.83,173.83,175.55,177.8
1171,45,Side,26.61,91.48,10.6,82.8,172.06,173.33,176.63,177.8
1171,46,Side,27.44,97.52,8.7,89.91,170.64,172.57,177.77,178.33
1171,47,Side,28.53,101.23,6.86,94.38,168.8,171.68,179.01,179.31
1171,48,Side,28.43,104.94,6.27,98.16,168.16,172.06,179.05,178.84
1171,49,Side,33.11,100.3,3.38,97.01,165.07,167.1,178.36,178.83
1171,50,Side,32.68,103.67,3.12,100.38,165.34,167.57,178.87,179.3
1171,51,Side,32.16,104.9,3.14,102.7,164.71,167.55,178.73,179.28
1171,52,Side,32.53,107.29,2.32,105.09,164.59,168.01,178.73,179.74
1171,53,Side,32.64,123.33,1.45,118.82,165.12,170.76,178.73,179.33
1171,54,Side,31.97,124.7,1.09,121.61,166.72,171.24,179.8,179.62
1171,55,Side,31.19,126.35,0.78,123.42,167.74,171.59,179.7,179.12
1171,56,Side,31.59,129.05,0.24,127.14,168.29,171.44,179.67,179.11
1171,57,Side,31.71,130.01,1.07,128.18,168.8,171.34,179.67,179.12
1171,58,Side,31.63,129.96,1.47,128.57,168.06,170.84,179.7,179.19
1171,59,Side,31.53,125.47,1.56,122.0,168.19,173.6,179.72,178.7
1171,60,Side,35.77,126.19,5.54,122.66,167.87,172.73,178.8,179.63
1171,61,Side,36.11,126.84,5.98,123.3,167.89,172.73,178.82,179.63
1171,62,Side,36.47,127.53,6.34,123.93,167.91,172.82,178.83,179.61
1171,63,Side,36.83,127.59,7.3,123.93,168.44,172.88,178.85,179.61
1171,64,Side,36.73,129.25,7.3,125.21,168.55,173.28,178.87,179.59
1171,65,Side,37.21,129.79,7.27,125.81,167.94,173.21,178.87,179.61
1171,66,Side,37.49,130.77,8.16,126.39,168.59,174.14,178.91,179.07
1171,67,Side,37.59,131.38,8.25,128.09,168.47,174.07,178.89,179.09
1172,1,Side,117.13,159.63,151.86,166.73,144.66,173.96,143.37,138.23
1172,2,Side,123.45,159.23,151.5,167.08,155.99,178.96,149.58,143.19
1172,3,Side,122.94,158.01,151.02,166.27,155.88,179.37,149.62,143.19
1172,4,Side,123.01,157.15,151.5,165.8,155.65,179.63,149.69,143.74
1172,5,Side,122.09,155.35,151.14,162.15,154.6,179.21,149.2,143.74
1172,6,Side,121.93,154.13,151.14,161.35,154.48,178.76,149.24,143.78
1172,7,Side,122.25,154.34,150.89,163.87,155.53,178.28,149.73,144.21
1172,8,Side,122.22,152.65,152.01,161.85,155.41,177.89,149.76,144.18
1172,9,Side,122.35,151.35,152.28,160.96,155.41,177.03,149.76,144.63
1172,10,Side,121.19,150.26,150.08,159.56,155.53,176.1,149.73,145.08
1172,11,Side,120.57,147.99,147.89,156.91,156.59,175.71,150.23,145.06
1172,12,Side,112.59,145.86,158.27,153.64,142.43,177.54,142.82,138.61
1172,13,Side,111.1,144.64,155.98,150.28,142.33,177.21,142.91,138.68
1172,14,Side,110.3,140.31,153.86,143.15,143.31,179.05,143.31,139.67
1172,15,Side,108.86,138.12,151.44,141.7,143.97,178.64,143.97,140.25
1172,16,Side,107.74,136.83,148.96,143.05,144.85,177.15,144.46,140.81
1172,17,Side,105.75,133.17,147.37,138.6,143.97,175.99,143.97,140.87
1172,18,Side,104.66,129.76,145.14,135.3,144.96,174.5,144.38,141.31
1172,19,Side,103.29,127.29,142.59,132.52,145.85,173.37,144.88,141.8
1172,20,Side,101.83,124.6,139.95,130.91,146.74,171.67,145.38,142.28
1172,21,Side,100.07,127.38,137.2,126.92,146.85,175.33,145.3,135.25
1172,22,Side,98.6,126.3,134.69,125.53,147.43,175.6,143.73,135.83
1172,23,Side,97.21,125.09,131.18,124.06,147.09,175.92,139.03,136.4
1172,24,Side,95.54,124.9,127.31,121.68,147.06,175.33,136.51,136.59
1172,25,Side,94.32,122.95,123.39,120.12,149.69,176.86,137.7,137.73
1172,26,Side,92.45,114.85,119.14,118.49,149.8,169.21,133.94,145.2
1172,27,Side,90.25,113.0,116.79,116.01,149.95,171.09,133.79,143.01
1172,28,Side,87.95,108.76,110.89,111.13,150.16,171.29,132.97,142.27
1172,29,Side,85.56,105.24,104.96,108.16,150.29,171.2,132.8,141.25
1172,30,Side,82.73,101.16,99.04,104.42,149.58,171.92,131.42,139.5
1172,31,Side,80.06,102.37,93.15,101.27,149.62,178.37,131.33,134.5
1172,32,Side,77.72,97.84,87.31,97.06,148.96,179.25,130.16,134.02
1172,33,Side,74.83,89.06,81.56,89.21,147.66,179.74,129.42,133.76
1172,34,Side,78.31,85.78,75.91,85.23,152.83,179.55,126.4,122.63
1172,35,Side,75.76,82.99,70.37,82.05,152.52,179.41,125.46,121.57
1172,36,Side,72.94,82.95,64.98,82.8,151.38,179.54,124.11,120.1
1172,37,Side,69.7,79.41,59.73,77.91,150.47,178.19,122.87,120.53
1172,38,Side,67.14,76.01,54.65,71.81,151.44,178.14,123.56,120.83
1172,39,Side,64.17,73.46,49.74,69.33,151.41,177.67,126.73,120.72
1172,40,Side,61.07,71.34,45.01,67.69,150.51,178.02,126.85,121.0
1172,41,Side,57.95,68.36,40.47,65.96,150.04,178.85,129.8,122.22
1172,42,Side,55.65,66.65,36.11,62.98,150.47,179.26,130.53,121.83
1172,43,Side,52.69,65.09,31.94,60.34,149.47,179.38,130.0,122.35
1172,44,Side,50.39,63.25,27.96,58.16,148.89,179.88,128.74,122.35
1172,45,Side,42.65,61.4,24.16,55.09,144.06,179.59,128.64,123.24
1172,46,Side,40.96,58.03,20.54,49.38,143.61,177.64,128.31,123.57
1172,47,Side,38.85,56.31,17.1,47.25,142.58,176.7,125.48,124.16
1172,48,Side,36.83,54.85,13.82,45.87,141.38,176.23,124.05,124.33
1172,49,Side,34.53,49.77,10.71,44.33,140.64,176.98,124.93,130.22
1172,50,Side,32.32,50.05,7.76,45.33,140.26,176.87,125.52,130.27
1172,51,Side,30.71,47.73,4.95,44.35,140.02,178.65,127.11,124.7
1172,52,Side,28.54,46.65,2.28,48.74,138.98,177.29,125.75,132.24
1172,53,Side,26.68,44.51,0.25,46.6,138.7,177.61,126.3,131.21
1172,54,Side,24.65,43.09,2.66,45.23,138.17,179.49,126.59,130.19
1172,55,Side,23.23,41.84,4.94,44.84,138.17,179.18,126.89,130.5
1172,56,Side,21.35,38.43,7.11,42.42,137.64,179.64,126.89,130.0
1172,57,Side,19.75,36.57,9.18,40.14,136.81,179.55,124.95,129.52
1172,58,Side,18.14,34.66,11.14,37.82,136.43,177.7,125.81,129.12
1172,59,Side,23.88,34.66,13.01,37.28,143.13,176.79,126.17,128.35
1172,60,Side,21.97,32.32,14.53,35.45,144.13,176.47,126.51,128.46
1172,61,Side,22.63,31.06,15.61,34.1,144.88,175.15,123.84,127.78
1172,62,Side,23.04,27.52,16.33,31.21,145.48,174.58,123.64,127.86
1172,63,Side,23.19,26.16,17.5,29.36,146.86,173.97,124.95,127.74
1172,64,Side,22.49,24.7,19.03,27.99,147.96,172.82,125.27,128.21
1172,65,Side,23.03,23.55,20.29,26.31,149.23,172.05,126.28,128.26
1172,66,Side,23.27,21.64,21.6,25.5,150.63,171.04,125.49,128.54
1172,67,Side,21.87,22.59,23.26,25.88,151.56,170.61,124.7,128.36
1172,68,Side,21.17,22.34,24.96,26.23,153.25,169.71,124.91,127.24
1172,69,Side,20.0,22.36,26.71,26.9,153.8,169.15,124.89,126.69
1172,70,Side,19.28,20.99,28.49,26.55,155.34,169.68,125.82,127.18
1172,71,Side,18.07,20.76,30.3,26.86,155.92,168.73,124.58,126.37
1172,72,Side,17.34,17.09,32.13,26.28,157.51,169.68,125.04,127.18
1172,73,Side,16.58,16.6,33.98,26.92,159.08,170.94,125.04,126.98
1172,74,Side,15.78,16.88,35.83,26.88,160.84,171.16,124.8,128.01
1172,75,Side,14.92,16.89,37.68,26.49,162.32,170.88,124.33,128.14
1172,76,Side,13.93,18.06,39.29,26.82,163.53,171.51,124.58,128.4
1172,77,Side,13.16,17.78,41.09,26.48,165.47,171.63,124.54,128.52
1172,78,Side,12.41,17.57,42.87,25.82,167.4,171.76,124.95,128.09
1172,79,Side,12.15,17.08,44.62,25.76,170.07,172.83,125.63,127.96
1172,80,Side,11.34,19.62,46.33,26.54,171.46,173.26,125.15,127.71
1172,81,Side,9.84,19.53,48.37,26.87,173.01,169.59,124.11,121.42
1172,82,Side,11.17,20.55,48.61,28.15,173.32,170.45,118.5,121.66
1172,83,Side,11.25,20.55,48.15,28.15,172.97,170.58,116.95,121.79
1172,84,Side,11.29,21.61,47.28,28.23,173.16,170.7,117.14,121.18
1172,85,Side,11.29,21.85,46.78,28.93,173.16,171.29,116.11,120.92
1172,86,Side,11.29,21.7,46.28,29.31,173.35,172.39,115.36,121.11
