Sequence_ID,Pose,L_Shoulder_Angle_max,L_Shoulder_Angle_min,L_Shoulder_Angle_avg,L_Shoulder_Angle_var,R_Shoulder_Angle_max,R_Shoulder_Angle_min,R_Shoulder_Angle_avg,R_Shoulder_Angle_var,L_Elbow_Angle_max,L_Elbow_Angle_min,L_Elbow_Angle_avg,L_Elbow_Angle_var,R_Elbow_Angle_max,R_Elbow_Angle_min,R_Elbow_Angle_avg,R_Elbow_Angle_var,L_Hip_Angle_max,L_Hip_Angle_min,L_Hip_Angle_avg,L_Hip_Angle_var,R_Hip_Angle_max,R_Hip_Angle_min,R_Hip_Angle_avg,R_Hip_Angle_var,L_Knee_Angle_max,L_Knee_Angle_min,L_Knee_Angle_avg,L_Knee_Angle_var,R_Knee_Angle_max,R_Knee_Angle_min,R_Knee_Angle_avg,R_Knee_Angle_var,Head_x_std,Head_y_std,L_Sho_x_std,L_Sho_y_std,R_Sho_x_std,R_Sho_y_std,L_Elb_x_std,L_Elb_y_std,R_Elb_x_std,R_Elb_y_std,L_Wri_x_std,L_Wri_y_std,R_Wri_x_std,R_Wri_y_std,L_Hip_x_std,L_Hip_y_std,R_Hip_x_std,R_Hip_y_std,L_Kne_x_std,L_Kne_y_std,R_Kne_x_std,R_Kne_y_std,L_Ank_x_std,L_Ank_y_std,R_Ank_x_std,R_Ank_y_std,Mid_Hip_x_std,Mid_Hip_y_std
1395,Side,0.23464783204272785,0.005191002262399109,0.06549029728478749,0.1295815229566226,,,,,0.9986524927386357,0.3940010167517793,0.4376705227118674,0.36813363165214164,0.9992488732265692,0.3833861762597726,0.4961602900787346,0.44416705403860995,0.983045622385004,0.9203967282204935,0.9325285825516784,0.0033420144748239383,,,,,0.6455813952287288,0.841687607403671,0.7522979018513013,0.0012034975975197255,,,,,0.13332901502511255,0.12964326820122354,0.035599939022377576,0.10688249362251862,0.034714118429133904,0.11151968406202882,0.033826237721995105,0.03291249260012206,0.02836761262670034,0.03013101994004795,0.008122902845094454,0.009825565658480535,0.004795214958888176,0.010007120489951952,0.04573566712766665,0.056563461203312376,,,0.021749960686265203,0.06188034664065163,0.015908255077673017,0.04924656364507145,0.020380776624305073,0.011611657736931305,0.017131951306945694,0.011548577647873093,0.041167922832255927,0.28582728497301263
1396,Side,0.2202602838126833,0.0009982696658459823,0.0806521242342633,0.09611995668380711,,,,,0.9727504115926412,0.438548551065166,0.35990252962357605,0.19651505093731228,0.70447337667297,0.3611287254051282,0.38428944206417026,0.12515189615163105,0.9516029590161522,0.5398338377961077,0.6075723353599147,0.10197737719993151,,,,,0.9880930230719829,0.5583917470864707,0.6559865593069988,0.22434308729870495,,,,,0.09308683203322897,0.136435125454103,0.016505189343254376,0.12499178541914911,0.2634298032846619,0.12554023154313537,0.04681892330372513,0.04677566372112429,0.03456491294240382,0.01868467144864442,0.02603427925707948,0.027903032305980843,0.011215307750933204,0.07449836918633514,0.11533002030156646,0.1436241698012826,,,0.06135076421362176,0.021265815076891178,0.04772604698015022,0.007341068826450725,0.02422359215506132,0.011952892683853626,0.020362197620326084,0.011887958843046154,0.05850688340993608,0.08514559063661294
1397,Side,0.1910927996735928,0.006921336349865478,0.07856152715792453,0.06072724048469565,,,,,0.6282377600496724,0.35485510928095737,0.32699488610277266,0.28207576164472187,0.8149724586200158,0.2662016486831832,0.43758289167635933,0.3689893652131216,0.9969173856359689,0.5322341726970932,0.6662343998559532,0.13370201221699318,,,,,0.9936744184197814,0.6698849358107469,0.8074346913733951,0.06047193580431856,,,,,0.1396886732333037,0.19000351890642714,0.05408688378233092,0.17327533914766932,0.3418964785137026,0.12049840034106835,0.04008853431040259,0.04448743933523913,0.025978553000174827,0.05490964600136656,0.007713209734166222,0.01598509466914246,0.00321639053864482,0.045803162873599326,0.26454282268052215,0.17688683331733182,,,0.03105645849474619,0.07552464443521724,0.023385684428482816,0.0633245556474233,0.02101933974483849,0.01349796249983288,0.3016589219005595,0.04786761328594951,0.12110092507307013,0.1980865215489885
1398,Side,0.21443986657416525,0.021429522160160423,0.13551856607875865,0.041778342868353927,0.6004225537699442,0.08663334614336579,0.2349589975159524,0.17163716684807054,0.9670609371212667,0.30382562275649305,0.3610590737573918,0.596041153645647,0.6596561508379523,0.13164235890097387,0.09617111460785921,0.30080039885943866,0.9999999996917386,0.9127326591799617,0.9514225241154459,0.008638145073458335,0.9751835905355324,0.7181055437373086,0.7673851841381027,0.06734273184605667,0.8026046510134687,0.7558524004261438,0.7442189248874974,0.018079240792980886,0.8444328823262819,0.7497595690998422,0.7886715770402893,0.01708586376790565,0.09363210698396615,0.15139617013119078,0.018178285273226305,0.13283062043008906,0.14163157668067394,0.09708330092185062,0.020813965110729808,0.02289430854693183,0.13206087779330739,0.09086479788946077,0.019449361319712633,0.014789592503610432,0.09733426994209184,0.10840515207632166,0.002484865053526408,0.04455887894254925,0.06276821693421364,0.12898953736510102,0.03368436456935967,0.05024703102300763,0.06335706841517566,0.06267675825772327,0.13209210142029085,0.06946459068005922,0.10423904801134404,0.0551281784121787,0.038136137735022724,0.28062031599011855
1399,Front,0.999999999934602,0.41062158921798075,0.5682867997085536,0.6139866510355705,0.9998019278357452,0.35024990386067856,0.6146944147708626,0.3622889653835076,0.9995508308130633,0.7477758006642238,0.6089017016515139,0.0246061289702027,0.9997496243532173,0.36537729864518853,0.4536445131135425,0.32443611415488977,0.9990752154750075,0.5259225864284199,0.4884326550725244,0.1391018849837598,0.9992403137505088,0.30902532734971966,0.4577656553479302,0.39543562445281866,0.9999999998139535,0.6452188863480215,0.530056974171515,0.11595425545932751,0.9996878250780763,0.5279220362551823,0.5717514364590505,0.06339133217060647,0.11397851682923253,0.026343004849611374,0.027824041101374573,0.12199150715852483,0.0028676950530032034,0.11530116245732318,0.36864900993815414,0.06031025732404595,0.02454637552277809,0.059922745925040745,0.008307501880823059,0.00902834571234677,0.00490418980130633,0.009195169673556176,0.25377472529451806,0.044948869310715615,0.21392835286486347,0.12007664857016413,0.043305992709573374,0.05232999569481637,0.10088589854214255,0.05769468809312075,0.09683469798075463,0.05540471309367712,0.03495663646958125,0.03686913979511463,0.1485124963695423,0.2731769615443647
1400,Side,,,,,0.19688366564129908,0.027040881710429263,0.0633290167042685,0.06516074031578639,0.5283725107758089,0.1694839857543541,0.14049908874722655,0.24136804904790862,0.8538641294563627,0.4619530754304405,0.4560962067257351,0.253783508106133,,,,,0.8812357556644124,0.8085156433146308,0.7874883412666899,0.02626385754545633,,,,,0.9981269509887485,0.7442456882256687,0.7860938084742147,0.031864979176735746,0.1756794887295768,0.278263535441037,0.276946628174283,0.1264538500725254,0.0633099901594728,0.21114728630388005,0.32275563021915793,0.20993241857899342,0.03459963997220473,0.016376900551868866,0.45175820672294054,0.18651972117666188,0.00963884228960992,0.04401015041996604,,,0.034498171619607755,0.15224364023138912,0.1316489474158971,0.125133331329493,0.10420805656127051,0.11451009174902865,0.08691678009944237,0.019803776107131372,0.07306169298005961,0.019696192505476155,0.048439736998953736,0.36873102512959904
1401,Side,,,,,0.056978740257693214,0.00025631167498037217,0.0,0.02465250350039522,0.5138493785725634,0.21447635992536374,0.24145974601264045,0.2586582709932087,0.7858454347533096,0.4911857957836914,0.4989868356167349,0.1161217505779937,,,,,0.9987338564196669,0.877832666754659,0.9171746516433682,0.024563138478970493,,,,,0.8082206034538792,0.7447586073767546,0.7558625219767873,0.014118537970965657,0.2736983665199207,0.19408698002395572,0.22023841181802511,0.15707655603667914,0.07004045560466035,0.1891319921840821,0.2985155582227298,0.24552493236024595,0.023529790569129003,0.050047682656274226,0.3457023192022429,0.20800228759205286,0.0,0.0,,,0.05634897896531317,0.11269353724870303,0.1180528402708302,0.07786977227510646,0.09328408357858392,0.0657442251292491,0.7194279534026058,0.07497428496982507,0.10483616432076047,0.027120870705799827,0.065176993827918,0.2783999487541077
1402,Side,0.23333987311272386,0.005191002262399109,0.08778159484577756,0.143558396188963,,,,,0.8549184008302264,0.3933019826898004,0.454663644314275,0.30408262498006833,0.9866466365392551,0.1455294863572905,0.28337902949650645,0.44937526229638386,0.9901356347132753,0.9071295162679763,0.9404451920331883,0.004358434788823128,,,,,0.810790697523574,0.7848168231196391,0.7689960456747349,0.014729065022031203,,,,,0.14338056397894933,0.18113196352588457,0.055133275845512614,0.1463730193340687,0.051516035669286156,0.15272354076048106,0.03586100078553594,0.03429317876171564,0.10203455744204117,0.1579625907059091,0.012280674772605056,0.01971607917459061,0.09824000904134852,0.18253555104612454,0.5289428932697411,0.12389175148214028,,,0.050011676751887724,0.08656484161660635,0.17529498835935906,0.021982346979570442,0.01697145366555968,0.006156656371429179,0.2524073305874335,0.03786996526513795,0.2739155444072249,0.4761166673052959
1403,Side,0.2572755215317981,0.08844669239395403,0.2026126858309918,0.10834655126370893,0.18202825827399785,0.21869793667700257,0.16530495667520548,0.0,,,,,,,,,0.6858816274087911,0.414310555779332,0.3287894051389545,0.22709436214549794,0.7677893135558906,0.3582686426442195,0.4001152677139586,0.21804287700086153,0.9949767440009344,0.7370718158486264,0.7577308752809941,0.0740682900443625,0.997814776170883,0.4858626658661369,0.6991555930614725,0.2927265440895282,0.21389648061565267,0.13788842792049033,0.055029237418804285,0.1721923466868128,0.09324620969944401,0.1829074993399758,0.030412392296184827,0.3924149296332787,0.025826304368844706,0.32604973592541786,,,,,0.20206322609969193,0.07354251816515506,0.18874253997222976,0.26309782380699825,0.11224171254382206,0.019469173398232106,0.2679424877352847,0.02019506747457036,0.0,0.0,0.0,0.0,0.0748567221190157,0.36520150074278535
1404,Side,,,,,0.25135349265473694,0.010188389080469795,0.09712072066715162,0.1203636863619878,0.6909717022471973,0.20329181493370033,0.33846313958128754,0.5152105627848168,0.827741612349546,0.38161065311467274,0.4912342287665545,0.3043194830549649,,,,,0.9802481638439483,0.9335842546119671,0.9674673118245626,0.00496951425919038,,,,,0.8812695108344153,0.8523433993170261,0.8508399485890502,0.003972282712766096,0.1171537491633087,0.10235176226948423,0.03529920380921802,0.07150648825544789,0.034455436146200974,0.07460885977077011,0.04127456085556133,0.14553252730010383,0.01695671697001179,0.016717901756464495,0.004590855006052928,0.016077046326183703,0.002710131712631076,0.0163741147635402,,,0.06651918369365263,0.11232209300545255,0.05364847247346124,0.05677509386308892,0.03966686647939811,0.05579065896402996,0.06562203478810519,0.0055219115549786455,0.03566437999142867,0.0054919138853480815,0.0729671558044648,0.27755158286436565
1405,Side,0.19985612450461995,0.0011313722879587801,0.1141456565183001,0.06963822815551053,0.4041331044233373,0.001666025887372419,0.16910105595452915,0.15238541919475412,0.8097020510840391,0.36324351802470495,0.4918279080860923,0.4166786822637136,0.9641962943611923,0.2383005706887571,0.4817256691145596,0.850010267733292,0.9608508011834612,0.8419527274526982,0.8643537899901501,0.01633181458093121,0.8402127118662414,0.6863483101477027,0.8087300868534328,0.04392638245127519,0.9425116277316257,0.8773310408095931,0.8678084935280599,0.009801541804169017,0.7602497397752083,0.7745720330336237,0.7343496890277879,0.003959590147038651,0.298868948366153,0.1768733277232843,0.13509977402416037,0.18830839332502422,0.12030051916782976,0.19647831761861642,0.02679389215583395,0.06410982884020824,0.05039631909450463,0.04705735208034383,0.008563277783205736,0.02123442876410942,0.047347275408847415,0.09744614935782234,0.3154264368982046,0.07878641907552837,0.3647596247026116,0.2538123835270482,0.2224343004013257,0.10003336880272688,0.1771507549862619,0.08861230814510558,0.20348302461038256,0.006246557425395176,0.17104653731682667,0.006212623132150558,0.17510317667752492,0.2732974695143159
1406,Side,,,,,0.24765614682109754,0.001666025887372419,0.16823617036885932,0.10378096120371635,0.889354693683283,0.5324733095747031,0.7218439305537693,0.2080360097133746,0.9383241528176997,0.521559923873078,0.7566984654228023,0.2505691110965143,,,,,0.9992403137505088,0.9123343526297863,0.9246417687887237,0.008725998077663166,,,,,0.7866805410211571,0.7228313136678316,0.7503384479396031,0.009336510449142124,0.108479719319561,0.12508502465090027,0.025830278159389014,0.09961306943208044,0.026310585803316883,0.10393486954700018,0.0180873992815542,0.041971773050948964,0.01665142893679153,0.03758802262654939,0.007706062260828332,0.039055420728139695,0.004549140342059326,0.039777078958800706,,,0.0988149473715027,0.09446342655687301,0.054964231826187857,0.0559588713065584,0.04259470265423453,0.04313686978976063,0.03747114219728931,0.014509564196579824,0.0314980039952961,0.01443074129097479,0.09770502853436881,0.23676300227236888
1407,Side,0.9120397618918292,0.01357646745550536,0.41694086205691666,0.6637095410094456,0.10867555789590151,0.004229142637176141,0.042034481340283966,0.021480723747035226,0.9125617606059947,0.07358922216105813,0.09687013700192651,0.3714145808113809,0.1267734935631136,0.07793278376170369,0.0026885187929819054,0.07395548917474501,0.993218248769045,0.3701294518986198,0.6430561868264009,0.36039369513363817,0.9513800959859765,0.5090566925030144,0.7303204305330663,0.1695230707321994,0.7800930231106805,0.3619230260308211,0.5179268434599448,0.38829161429183995,0.9962539020815552,0.7331538115834356,0.8349207203234218,0.053227744024084075,0.23824640429083954,0.21355023157006126,0.3346250931303185,0.12108218243803559,0.05538870925032323,0.21521069922473685,0.3403929827294981,0.12575922733382705,0.019882288575292385,0.027248565985617135,0.30469596342608396,0.1536783134804646,0.1798719829101456,0.15651795053287956,0.40627931884375806,0.18762404823277698,0.2077685593803521,0.23509876327515686,0.3057064954888654,0.02771955006541464,0.01105997483486676,0.03885072948756566,0.04028619988516125,0.012411049008583225,0.03984887319229298,0.018209195379446746,0.4377880507994862,0.3639713050552149
1408,Side,0.11542737557285808,0.0017968853985227684,0.05925056472208788,0.040412984478422245,0.5515647695397091,0.0021145713185880704,0.2203504555871529,0.32651588010762284,0.9983530467138264,0.27897813928069537,0.3437894308423066,0.5004901709308295,0.9966616590722198,0.3009511730944229,0.4153196226183398,0.708165549827879,0.7962392106053512,0.8778257228777081,0.8749675315458832,0.005612342151371217,0.9369460620569898,0.49125695910834655,0.6812173534079046,0.297676089853487,0.8359069765886686,0.8260150773160948,0.7948366184801982,0.013434744442407533,0.9234131112462629,0.599217798256125,0.7304641158968025,0.09118097555967099,0.46168679109756344,0.3179641845611442,0.17228123640691181,0.3152572685233548,0.13513594873749923,0.3033138841429007,0.051064452373981994,0.04534288007840381,0.09461703497599329,0.0880224778730464,0.021294791198712554,0.03177853861485027,0.07193279314136472,0.14645304253290162,0.14722687093654355,0.1562744158295494,0.48400870656141115,0.4331008078151986,0.0,0.0990720632124735,0.07266149347463978,0.06909029711396314,0.0616686596159917,0.015141827607430058,0.16053647277651878,0.0486868309184544,0.08337173499390817,0.4562724302866293
1409,Side,0.6121901771883991,0.022494343137062802,0.24218128327350322,0.5636789137318541,0.3159249966779397,0.005254389337097629,0.10906750819130395,0.1511969698727589,0.9751459797911147,0.35377478391244443,0.48898182559552433,0.44520391531926773,0.9512602235894458,0.35852885222837483,0.5137668415043766,0.4539757885589463,0.9250924781365311,0.7251239775407274,0.8066730762999975,0.06270746468211676,0.995695112434618,0.9088841840422737,0.9393755374904289,0.010680811674167677,0.9181395347129041,0.7910329320995217,0.8370944001830105,0.03698576252300391,0.9515088448541615,0.9128678591451646,0.923181788219789,0.0029242799063293125,0.2253454306610045,0.24311117867919604,0.1110989362356052,0.14167150109373175,0.0864607442974378,0.26210345362570475,0.1163576803315491,0.21170689627515188,0.048076797975503495,0.07529876199176423,0.11478454781755687,0.27932806777493807,0.009117182014711766,0.04715843949139841,0.30781399239464424,0.25325652259329146,0.18962757044870088,0.32829932474713214,0.07387529453255617,0.07528255493983749,0.04048394878240482,0.1465397883040051,0.17278686610726232,0.04999762110970999,0.049374357997646896,0.018014662360074894,0.25492337383903513,0.6025898566559892
1410,Side,0.23301288338022277,0.0044589378407787214,0.0435900203204181,0.11631776009681445,,,,,0.8397963765773627,0.46860701573026137,0.5014961289973909,0.18974089579695433,0.743281588988209,0.029993658844008016,0.3273442136266872,0.6767024367330515,0.9987669540694308,0.9089328266304544,0.9720758716865203,0.004024720829820335,,,,,0.7624186045093173,0.8114667371504121,0.7500796004788691,0.008061134309238997,,,,,0.12714916547233798,0.06064159077234513,0.06244704230567816,0.056274204801528664,0.05780709079674185,0.05871571038071463,0.008436227656945757,0.015295393249806239,0.09623196918276178,0.05480625220896481,0.008688346634840935,0.011809173291908675,0.09321125339286547,0.057823427229592377,0.1385369915519908,0.054227158918828545,,,0.03758393711460365,0.057341947196262975,0.07270921063133433,0.013962269206336189,0.021713278621920327,0.008190881723849474,0.01825204401785488,0.008146384929308038,0.08586776664712846,0.27922421341401704
1411,Side,0.2666928258278273,0.012511646478602978,0.08546475176746299,0.16937317045824474,,,,,0.7776613264294565,0.3926029486278214,0.43050651814304736,0.345517222242885,0.9362376897899987,0.385542168650251,0.49246070229905314,0.3160680016173205,0.991368680335583,0.8988214078122739,0.9383675745694311,0.004880596748347333,,,,,0.9899534881879157,0.8187409072332535,0.7663504146865274,0.02448595762365536,,,,,0.17032154772261274,0.1416328550272115,0.11216046843191217,0.14681526170893996,0.13132063489902793,0.10220434663806732,0.02266259388884506,0.008850585665654694,0.07231500525863348,0.060248477573123245,0.011737183646578003,0.00806405972033421,0.09744992584016295,0.14512977624453147,0.1566626782622332,0.10364108083329877,,,0.04706965078652456,0.11037816998300813,0.036251696596195176,0.09928592656612277,0.06406878901195796,0.007923802215052227,0.18724517564733714,0.03935872296611113,0.09459841106423314,0.4188823666328144
1412,Side,0.4455562095058821,0.015240250231915331,0.19509339706569734,0.29531139166424525,0.3369866631231357,0.013968986286430285,0.13720639915449578,0.15137045388007692,0.9842790835477946,0.22197508895386533,0.3894735609707813,0.6284978649179378,0.9982473709732727,0.38097653770570855,0.5419802443205177,0.4914713100261701,0.4562268802539378,0.4986797191666979,0.5823700485921599,0.10131509534425018,0.9989870850850883,0.9443268249867227,0.9623608987778715,0.004771160867085776,0.9841860463285236,0.7141251156782088,0.7694904318920226,0.07877262599772161,0.9735691986499929,0.9418477911815191,0.9507796332417575,0.0013418507764680102,0.2009896444216446,0.14841250866069364,0.05472610698274801,0.12922493711050984,0.051165802752254026,0.13483147399606873,0.0363095435073032,0.0829698511617514,0.018643900703574474,0.054119592880249,0.05474819981399093,0.05849433412816191,0.004200788559871682,0.0090131388140493,0.40756504210778416,0.17085125468808243,0.13385030161055933,0.14764023590569084,0.05541378401582225,0.03849701490640122,0.04123967768987127,0.0614736323588269,0.03835345936565128,0.003695049702205478,0.0322396741997393,0.0036749764215792064,0.14475408931448644,0.29649389486870326
1413,Side,,,,,0.21609665916967538,0.008266051518117002,0.050574774756501004,0.06424494902131571,0.9869740977710774,0.2935943060311646,0.30406380746075734,0.5374003420284179,0.935069270494486,0.36918199109897387,0.44375188149641565,0.3286637120924856,,,,,0.9992403137505088,0.8884968242069712,0.9026660968286873,0.015305018446217677,,,,,0.975546305829808,0.7952170288648318,0.8027343083087913,0.0205619552386534,0.1518110548962235,0.1534704141092543,0.0639793140777614,0.1167038705528893,0.05912509927307509,0.12176717001793542,0.07921125278410168,0.1014576091800642,0.015646535757006273,0.026274770748287265,0.07128659806114977,0.11607276008027148,0.011652022525574091,0.029976484699719367,,,0.10226494629121809,0.16058261759552586,0.055387624372858935,0.10395627237455113,0.04293488302289129,0.09265990414027184,0.16787761245673066,0.0773160883741306,0.0791129803249421,0.03085582317148319,0.1003476548257161,0.3877769629240743
1414,Side,,,,,0.4067740657330797,0.025310777904311754,0.19007213481029492,0.20550972764924877,0.7829016318636172,0.16827656328366317,0.28707642376810527,0.7317382738994063,0.9416624936620211,0.3211794546403818,0.5558463997895285,0.6415301979690168,,,,,0.9972144844271421,0.8448992393284013,0.9411053794867543,0.014125524594877576,,,,,0.991675338086194,0.8701673398172618,0.9093416625783015,0.010643726471680154,0.21247467749453225,0.11708516915016606,0.07053151727093648,0.09913105925879637,0.06476108337498236,0.10343194694089812,0.07054243489286871,0.12335528437302117,0.005110685820466648,0.025828759700934557,0.08754667456761454,0.15383022730376422,0.0021300799199795942,0.00956670308684545,,,0.22719488524217246,0.1505474827714409,0.15796946955498806,0.06549495359276525,0.12738260129607734,0.06747246777222612,0.16504993344405972,0.008915889415423848,0.1283348557474699,0.014040877750818888,0.19604134891981156,0.3648570597665628
1415,Side,,,,,0.48719133761473704,0.013584518773959726,0.262580525248302,0.19306999499982094,0.9883216048827188,0.2003685815836065,0.6275242747386289,0.7818545477233676,0.9934902352701144,0.3785668991516445,0.7701271662859498,0.4552951517367234,,,,,0.9999999997467713,0.6967772288326844,0.8114869281145358,0.08949533847550054,,,,,0.9999999998959418,0.8119510161690099,0.8787186661460475,0.022885085224107288,0.18858134297833867,0.14548916125542352,0.05284742562774179,0.13099157818928225,0.04954982444126489,0.13667476234272266,0.09690414551583018,0.07607312679972787,0.012930894979874612,0.024996884239205784,0.04397959896647687,0.0531669723317452,0.007763093199424698,0.029539616341896946,,,0.27438323205548976,0.29847454636048293,0.18916194709844478,0.13991751153210286,0.1504176405239395,0.12976419817410004,0.14817272028256084,0.02506089160810373,0.12455304700563993,0.02492474883587152,0.23218662572597762,0.7027173906211653
1416,Side,,,,,0.9982173510498997,0.0038446751247055823,0.43143980343536503,0.3345696924260562,0.998951938763445,0.0628495170270177,0.4891152321644239,0.9999999999975007,0.9994157902687854,0.01769181991010198,0.7714134317279678,0.6754066365065676,,,,,0.9921499111187262,0.8061632556413265,0.8883543856057124,0.03997697373331429,,,,,0.9859521330919926,0.8351606077556477,0.8699875471693211,0.017269144652724267,0.2271086890639219,0.21671626994632204,0.045806400272021555,0.18356995883000607,0.043493372009005146,0.19153430199993787,0.10518148142800758,0.10021294700731496,0.03084639967052755,0.08122144600030508,0.1230279169479664,0.14087126786232254,0.007985523653938472,0.0362502793403131,,,0.14222943957169365,0.2802698175200441,0.14278947606993822,0.1677649457059527,0.11497940586928629,0.16266618227183255,0.05728475245067128,0.0535846189333412,0.03134197426041525,0.012409138443346962,0.13095961242947948,0.6611384154159506
1417,Side,0.23687136222373478,0.004791694396060715,0.0717826311583971,0.10777202629108937,,,,,0.9026800417872916,0.21390442296556278,0.38811812615911745,0.44431385083501135,0.9883158069614159,0.3467343056216402,0.47447304087367237,0.47437165920620433,0.9990752154750075,0.9197526888053227,0.9243432040984024,0.008617233699920093,,,,,0.8749767440232602,0.8659568839527868,0.8573167715124517,0.008544901110818617,,,,,0.14487294531393413,0.23663428759767258,0.10556733945968295,0.2465114803034984,0.09046373110722218,0.1846369273404096,0.06593810227039235,0.0857553940138808,0.07268439723243622,0.13576482349656344,0.0462666343895773,0.06595633113828955,0.055369429125505014,0.17264889096949312,0.2690102556220177,0.17246941745170824,,,0.0037825158978071535,0.11504458408503375,0.1450660989567981,0.04742496350270909,0.10899392987370272,0.012235581170867125,0.09161960477610591,0.012169111630735703,0.14871314694881477,0.6134113173582155
1418,Side,0.2211104571171859,0.010980966324305804,0.10321021170832569,0.09981575270502581,,,,,0.9850276986098178,0.3698525673379606,0.5293864262259335,0.4022761051137552,0.9982473709732727,0.22396956244616553,0.49794830748521335,0.789454054257695,0.9926017259578906,0.9541443935754399,0.9784085915968339,0.0025640939662321827,,,,,0.6662325580155847,0.8144425340024837,0.712060487005332,0.006173929810239426,,,,,0.14716862136480305,0.2896764744326878,0.058225923866860256,0.2529916271925775,0.05417622714492078,0.26396789014389754,0.042594338348400096,0.0923861379109069,0.0658674284701508,0.14058365132568132,0.011591206537441114,0.014052982273210411,0.049254139929917264,0.1400565049380376,0.19215444276339416,0.13508252766556178,,,0.1298184278758083,0.12251995520967933,0.10273730130854616,0.1118136475151211,0.08467038928578134,0.008367395264673665,0.07117339113830765,0.008321939563994326,0.11169381718863432,0.5077450642086366
1419,Side,0.23765613758173723,0.0,0.07469019396474424,0.14462193645665467,0.6836128350268313,0.0,0.238272554137292,0.6547642602065121,0.975445425815924,0.610129639005457,0.6516627542557544,0.19248206199867066,0.8660490735381364,0.2194039315016231,0.38194664364904096,0.6818256478882937,0.9827373609794273,0.8220519095239225,0.9256386883131549,0.01438058223727094,0.690048113271702,0.378812828324409,0.5563039951438496,0.2946824084917163,,,,,,,,,0.19368123281609964,0.2618078497333598,0.04322815905067125,0.16159050492814972,0.13070636713539582,0.20286177544794762,0.03617048553041985,0.05839055353195049,0.09657328674320902,0.07509754010141749,0.010705343887728433,0.016015722552548815,0.009559233092962166,0.02231934804858995,0.33750152738105393,0.1281973683794544,0.2203089996833366,0.4157796263488664,0.18258792529747034,0.12089568415587516,0.14513565533691528,0.11013774779133946,,,,,0.2102652684954757,0.40491324475801305
1420,Side,,,,,0.2182754522502129,0.0026912725872939077,0.09256951687841211,0.08777430373328181,0.977990717026802,0.23188866292374885,0.31699010338288736,0.7218294434180239,0.9460857952807473,0.3354470513420769,0.5147607106330888,0.49253261043213303,,,,,0.9972144844271421,0.9256645494451766,0.9525129899275696,0.005663458240929335,,,,,0.892195629459709,0.8500352631371395,0.8411477818765751,0.003897311622109514,0.29773438252255624,0.2128894999927948,0.09880847255849025,0.20996650005629225,0.08908396619049054,0.21907608024738653,0.10594373395710277,0.16578397690597477,0.027701342169587875,0.051870303064738256,0.11341731714099444,0.1560191390643056,0.011612857088616159,0.022904413467659573,,,0.2369037102218227,0.201586939951061,0.06598432865073106,0.12158144198578325,0.05144894590882516,0.11084530294663968,0.11715626982147895,0.02264653078965118,0.09848081586309057,0.022523503982330877,0.20347810375549993,0.4814294263840203
1421,Side,,,,,0.17628416742530806,0.0011534025374116746,0.06198602275652001,0.05773773990159964,0.8165893096546506,0.286222674104841,0.37656808894698496,0.35527667326819123,0.9966616590722198,0.4058972732780027,0.5133823277484678,0.41137248402354304,,,,,0.9989870850850883,0.9833764603635712,0.9843906061349424,0.0009734139412969118,,,,,0.9041623308112213,0.8743989228137206,0.8969245677062813,0.0024653721831576917,0.14990988603739744,0.16156225704084062,0.031075452670724715,0.11722229667187545,0.030822307934951845,0.12230808850738446,0.13372399536551502,0.05447590084365432,0.02415493278126374,0.024607732664480547,0.15539742240615306,0.07216158687829499,0.004611400414145033,0.019059033885083298,,,0.11136028071622957,0.12888031187775323,0.0395690857253496,0.06116354514225466,0.030225267912681375,0.04850697807506684,0.22838221703387224,0.04571507422026033,0.03841350335008178,0.007494101642766029,0.10731448885652627,0.3153699858720817
1422,Side,0.2355634032937307,0.006255823239301489,0.06117349917046971,0.08656004061469345,0.5369074342706385,0.001666025887372419,0.22007803153137287,0.33808126177498243,0.9877227128331005,0.45653279102335204,0.47689077737461605,0.3156230210152293,0.9920714404112778,0.024540266326915645,0.5287493479552066,0.6051400743549007,0.9916769417411596,0.8747987376264055,0.9306137710317194,0.005999271428562914,0.9794884778476858,0.8281188739254985,0.8984144375641782,0.022401261301030633,0.9940465114429682,0.891680994518471,0.8784651640990042,0.0041273171493872605,0.9821019770049843,0.8378534332988489,0.879836162296937,0.01627717218658235,0.26966996739315874,0.13482124263547218,0.07545100127203565,0.10208768132354033,0.1029986120442081,0.043732806147989384,0.02610847388343044,0.0,0.08871476620716033,0.04430730129957082,0.010006727865960935,0.00718987369255227,0.09676202228685235,0.03814893923812503,0.1880493185268031,0.06486809358322422,0.09172491623622839,0.14559735778219032,0.06887015595624951,0.06126247388509898,0.07408530883386201,0.042760678398155144,0.04133188982084771,0.01040343770857583,0.11185267128557563,0.024254354317380652,0.10942928724541663,0.3435495172635815
1423,Side,,,,,,,,,0.807905374935184,0.3796390442056661,0.4007353124590054,0.29750241687083373,0.978467701470667,0.33487634747400913,0.5298949361125527,0.516697712840385,,,,,,,,,,,,,,,,,0.11531942351559654,0.2660668443887413,0.07524591754103335,0.2854450706425458,0.014093460243645446,0.16829565817758213,0.05295783075108811,0.0235444687227009,0.03671347962565582,0.029282088526599585,0.02568687420276041,0.020666130056460272,0.010149094648651253,0.051346624557948334,,,,,,,,,0.1299501614949937,0.41535073583804166,0.10923527989639951,0.41309435160758623,,
